,,,"Bruce, County [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Visible minority population","    West Asian",99,      55,,      15,,      40,,  154670,,   77385,,   77280,
"Visible minority population","    Korean",,      75,,      30,,      50,,   88935,,   42445,,   46495,
"Visible minority population","    Japanese",,      45,,      15,,      30,,   30830,,   13595,,   17235,
"Visible minority population","    Visible minority; n.i.e.",100,      50,,      20,,      25,,   97970,,   46105,,   51860,
"Visible minority population","    Multiple visible minorities",101,      45,,      25,,      25,,  128585,,   62105,,   66485,
"Visible minority population","  Not a visible minority",102,   64915,,   32235,,   32685,, 9356575,, 4594165,, 4762410,
"Ethnic origin population","Total - Ethnic origin for the population in private households - 25% sample data",103,   66720,,   33115,,   33600,,13242160,, 6472240,, 6769920,
"Ethnic origin population","  North American Aboriginal origins",,    3780,,    1715,,    2070,,  518300,,  247160,,  271135,
"Ethnic origin population","    First Nations (North American Indian)",,    3085,,    1415,,    1670,,  385505,,  183075,,  202430,
"Ethnic origin population","    Inuit",,      35,,      10,,      25,,    6870,,    3150,,    3720,
"Ethnic origin population","    Métis",,     735,,     310,,     420,,  137485,,   66245,,   71235,
"Ethnic origin population","  Other North American origins",,   22650,,   11170,,   11480,, 3220595,, 1585255,, 1635340,
"Ethnic origin population","    Acadian",,      65,,      30,,      35,,   16580,,    8135,,    8450,
"Ethnic origin population","    American",,     580,,     325,,     260,,  140165,,   67480,,   72690,
"Ethnic origin population","    Canadian",,   22205,,   10935,,   11275,, 3109770,, 1531645,, 1578125,
"Ethnic origin population","    New Brunswicker",,       0,,       0,,       0,,     320,,     190,,     125,
"Ethnic origin population","    Newfoundlander",,      80,,      35,,      40,,   10850,,    5520,,    5325,
"Ethnic origin population","    Nova Scotian",,      10,,      10,,       0,,    1485,,     685,,     800,
"Ethnic origin population","    Ontarian",,      25,,      20,,       0,,    2165,,    1085,,    1075,
"Ethnic origin population","    Québécois",,      25,,      15,,      15,,    5390,,    2730,,    2665,
"Ethnic origin population","    Other North American origins; n.i.e.",104,       0,,       0,,       0,,     675,,     375,,     300,
"Ethnic origin population","  European origins",,   52580,,   25950,,   26635,, 8151470,, 3978900,, 4172570,
"Ethnic origin population","    British Isles origins",,   39500,,   19390,,   20105,, 4900430,, 2380595,, 2519835,
"Ethnic origin population","      Channel Islander",,      15,,       0,,      10,,    1120,,     530,,     590,
"Ethnic origin population","      Cornish",,      15,,       0,,      10,,     755,,     370,,     385,
"Ethnic origin population","      English",,   22320,,   10700,,   11620,, 2808805,, 1357650,, 1451160,
"Ethnic origin population","      Irish",,   17350,,    8460,,    8885,, 2095460,,  991625,, 1103835,
"Ethnic origin population","      Manx",,       0,,      10,,       0,,    2450,,    1320,,    1130,
"Ethnic origin population","      Scottish",,   20240,,    9840,,   10405,, 2107295,, 1016260,, 1091030,
"Ethnic origin population","      Welsh",,    1395,,     670,,     720,,  198475,,   94555,,  103920,
"Ethnic origin population","      British Isles origins; n.i.e.",105,    1445,,     725,,     715,,  323185,,  152525,,  170660,
"Ethnic origin population","    French origins",,    6015,,    2845,,    3170,, 1350520,,  643360,,  707160,
"Ethnic origin population","      Alsatian",,      15,,       0,,      20,,    1235,,     495,,     740,
"Ethnic origin population","      Breton",,      10,,       0,,       0,,     290,,     175,,     120,
"Ethnic origin population","      Corsican",,       0,,       0,,       0,,     205,,     125,,      85,
"Ethnic origin population","      French",,    6000,,    2850,,    3150,, 1349255,,  642790,,  706470,
"Ethnic origin population","    Western European origins (except French origins)",,   21295,,   10645,,   10655,, 1766975,,  864010,,  902970,
"Ethnic origin population","      Austrian",,     425,,     185,,     240,,   72475,,   35415,,   37065,
"Ethnic origin population","      Bavarian",,      10,,       0,,      10,,     450,,     225,,     230,
"Ethnic origin population","      Belgian",,     340,,     225,,     115,,   57890,,   28460,,   29430,
"Ethnic origin population","      Dutch",,    4100,,    2080,,    2025,,  527750,,  259585,,  268165,
"Ethnic origin population","      Flemish",,      35,,      25,,      15,,    4005,,    2005,,    1995,
"Ethnic origin population","      Frisian",,       0,,       0,,      10,,    2705,,    1400,,    1305,
"Ethnic origin population","      German",,   17185,,    8500,,    8690,, 1189670,,  579315,,  610355,
"Ethnic origin population","      Luxembourger",,       0,,       0,,       0,,     915,,     500,,     415,
"Ethnic origin population","      Swiss",,    1160,,     540,,     615,,   59835,,   29395,,   30440,
"Ethnic origin population","      Western European origins; n.i.e.",106,       0,,       0,,       0,,    1095,,     560,,     530,
"Ethnic origin population","    Northern European origins (except British Isles origins)",,    1210,,     565,,     645,,  266085,,  127885,,  138195,
"Ethnic origin population","      Danish",,     240,,      95,,     140,,   53555,,   26355,,   27195,
"Ethnic origin population","      Finnish",,     260,,     100,,     160,,   76755,,   36955,,   39800,
"Ethnic origin population","      Icelandic",,      60,,      35,,      25,,   13215,,    6325,,    6895,
"Ethnic origin population","      Norwegian",,     265,,     155,,     110,,   59335,,   28350,,   30980,
"Ethnic origin population","      Swedish",,     405,,     180,,     225,,   71035,,   32705,,   38325,
"Ethnic origin population","      Northern European origins; n.i.e.",107,      80,,      35,,      45,,   12540,,    6400,,    6140,
"Ethnic origin population","    Eastern European origins",,    4305,,    2105,,    2200,, 1339610,,  644610,,  695000,
"Ethnic origin population","      Bulgarian",,      45,,      25,,      25,,   16750,,    8230,,    8525,
"Ethnic origin population","      Byelorussian",,      20,,      10,,      10,,   11690,,    5645,,    6045,
"Ethnic origin population","      Czech",,     225,,      90,,     135,,   42340,,   20815,,   21530,
"Ethnic origin population","      Czechoslovakian; n.o.s.",108,      75,,      20,,      55,,   14810,,    6820,,    7990,
"Ethnic origin population","      Estonian",,     105,,      40,,      65,,   15075,,    7255,,    7825,
"Ethnic origin population","      Hungarian",,     590,,     250,,     335,,  163500,,   79850,,   83655,
"Ethnic origin population","      Latvian",,      85,,      40,,      50,,   18095,,    8615,,    9480,
"Ethnic origin population","      Lithuanian",,      95,,      40,,      55,,   35100,,   16965,,   18135,
"Ethnic origin population","      Moldovan",,       0,,       0,,       0,,    3905,,    1910,,    1995,
"Ethnic origin population","      Polish",,    1590,,     830,,     765,,  523490,,  251575,,  271910,
"Ethnic origin population","      Romanian",,     245,,     135,,     105,,   98235,,   46825,,   51410,
"Ethnic origin population","      Russian",,     410,,     180,,     235,,  220850,,  103650,,  117200,
"Ethnic origin population","      Slovak",,     135,,      55,,      80,,   40535,,   19645,,   20885,
"Ethnic origin population","      Ukrainian",,    1125,,     600,,     525,,  376440,,  181725,,  194715,
"Ethnic origin population","      Eastern European origins; n.i.e.",109,      20,,      10,,      10,,   10330,,    4940,,    5390,
"Ethnic origin population","    Southern European origins",,    2685,,    1320,,    1365,, 1772160,,  880335,,  891830,
"Ethnic origin population","      Albanian",,       0,,       0,,       0,,   25980,,   13085,,   12895,
"Ethnic origin population","      Bosnian",,       0,,       0,,       0,,   14680,,    7255,,    7425,
"Ethnic origin population","      Catalan",,       0,,       0,,       0,,     285,,     180,,     110,
"Ethnic origin population","      Croatian",,     160,,      70,,      85,,   82220,,   41350,,   40875,
"Ethnic origin population","      Cypriot",,       0,,       0,,       0,,    4400,,    2170,,    2230,
"Ethnic origin population","      Greek",,     195,,     105,,      90,,  148555,,   74830,,   73720,
"Ethnic origin population","      Italian",,    1600,,     810,,     795,,  931805,,  467100,,  464705,
"Ethnic origin population","      Kosovar",,       0,,       0,,       0,,    1305,,     655,,     650,
"Ethnic origin population","      Macedonian",,      10,,       0,,      10,,   39440,,   19820,,   19625,
"Ethnic origin population","      Maltese",,      90,,      40,,      55,,   35255,,   17525,,   17730,
"Ethnic origin population","      Montenegrin",,       0,,       0,,       0,,    2545,,    1295,,    1250,
"Ethnic origin population","      Portuguese",,     305,,     150,,     155,,  324930,,  160970,,  163960,
"Ethnic origin population","      Serbian",,      75,,      40,,      35,,   66835,,   34035,,   32800,
"Ethnic origin population","      Sicilian",,       0,,      10,,       0,,    4190,,    2090,,    2100,
"Ethnic origin population","      Slovenian",,      55,,      20,,      40,,   26485,,   13215,,   13275,
"Ethnic origin population","      Spanish",,     230,,      95,,     135,,  171145,,   78880,,   92265,
"Ethnic origin population","      Yugoslavian; n.o.s.",110,      90,,      50,,      45,,   20245,,    9785,,   10460,
"Ethnic origin population","      Southern European origins; n.i.e.",111,      10,,      10,,      10,,     965,,     425,,     540,
"Ethnic origin population","    Other European origins",,     295,,     125,,     170,,  105865,,   53050,,   52820,
"Ethnic origin population","      Basque",,       0,,       0,,       0,,    1585,,     805,,     780,
"Ethnic origin population","      Jewish",,     150,,      50,,     100,,   77280,,   38860,,   38425,
"Ethnic origin population","      Roma (Gypsy)",,      25,,      15,,      10,,    2295,,    1050,,    1245,
"Ethnic origin population","      Slavic; n.o.s.",112,       0,,       0,,       0,,    2065,,    1110,,     955,
"Ethnic origin population","      Other European origins; n.i.e.",113,     115,,      60,,      55,,   23290,,   11540,,   11750,
"Ethnic origin population","  Caribbean origins",,     380,,     235,,     140,,  462600,,  213660,,  248940,
"Ethnic origin population","    Antiguan",,       0,,       0,,       0,,    3275,,    1480,,    1800,
"Ethnic origin population","    Bahamian",,       0,,       0,,       0,,    2305,,    1190,,    1115,
"Ethnic origin population","    Barbadian",,      55,,      30,,      25,,   26625,,   12375,,   14250,
"Ethnic origin population","    Bermudan",,       0,,       0,,       0,,    2010,,     925,,    1085,
"Ethnic origin population","    Carib",,       0,,       0,,       0,,    2295,,     855,,    1440,
"Ethnic origin population","    Cuban",,      20,,      15,,      10,,   14490,,    6625,,    7865,
"Ethnic origin population","    Dominican",,      15,,       0,,      10,,    9180,,    4420,,    4760,
"Ethnic origin population","    Grenadian",,       0,,      10,,       0,,   14690,,    6420,,    8275,
"Ethnic origin population","    Guadeloupean",,       0,,       0,,       0,,      70,,      20,,      50,
"Ethnic origin population","    Haitian",,      10,,      10,,       0,,   17715,,    8085,,    9630,
"Ethnic origin population","    Jamaican",,     210,,     135,,      75,,  257060,,  119100,,  137955,
"Ethnic origin population","    Kittitian/Nevisian",,       0,,       0,,       0,,    2260,,    1090,,    1175,
"Ethnic origin population","    Martinican",,       0,,       0,,       0,,     195,,      65,,     125,
"Ethnic origin population","    Montserratan",,       0,,       0,,       0,,     620,,     300,,     325,
"Ethnic origin population","    Puerto Rican",,       0,,       0,,       0,,    1495,,     755,,     740,
"Ethnic origin population","    St. Lucian",,       0,,       0,,       0,,    7170,,    3195,,    3985,
"Ethnic origin population","    Trinidadian/Tobagonian",,      35,,      30,,      10,,   59560,,   27850,,   31710,
"Ethnic origin population","    Vincentian/Grenadinian",,       0,,       0,,       0,,   12155,,    5250,,    6905,
"Ethnic origin population","    West Indian; n.o.s.",114,      25,,      15,,      10,,   56865,,   25380,,   31480,
"Ethnic origin population","    Caribbean origins; n.i.e.",115,      20,,      15,,      10,,   16970,,    7770,,    9195,
"Ethnic origin population","  Latin; Central and South American origins",,     220,,     105,,     110,,  322210,,  153045,,  169165,
"Ethnic origin population","    Aboriginal from Central/South America (except Arawak and Maya)",,       0,,       0,,       0,,   10795,,    5040,,    5750,
"Ethnic origin population","    Arawak",,       0,,       0,,       0,,    1055,,     470,,     585,
"Ethnic origin population","    Argentinian",,      30,,      15,,      15,,   11460,,    5620,,    5840,
"Ethnic origin population","    Belizean",,       0,,       0,,       0,,     810,,     395,,     415,
"Ethnic origin population","    Bolivian",,       0,,       0,,       0,,    1885,,     935,,     955,
"Ethnic origin population","    Brazilian",,      15,,      10,,      10,,   18395,,    8760,,    9635,
"Ethnic origin population","    Chilean",,       0,,       0,,      10,,   14625,,    7015,,    7610,
"Ethnic origin population","    Colombian",,      15,,      10,,       0,,   40820,,   19345,,   21480,
"Ethnic origin population","    Costa Rican",,       0,,       0,,       0,,    2790,,    1380,,    1410,
"Ethnic origin population","    Ecuadorian",,       0,,       0,,       0,,   20385,,    9650,,   10735,
"Ethnic origin population","    Guatemalan",,       0,,       0,,       0,,   10040,,    4870,,    5170,
"Ethnic origin population","    Guyanese",,      35,,      15,,      15,,   73360,,   34050,,   39315,
"Ethnic origin population","    Hispanic",,       0,,       0,,       0,,    5805,,    2790,,    3015,
"Ethnic origin population","    Honduran",,      10,,       0,,       0,,    3360,,    1590,,    1765,
"Ethnic origin population","    Maya",,       0,,       0,,       0,,    2500,,    1285,,    1215,
"Ethnic origin population","    Mexican",,      65,,      30,,      40,,   43120,,   20735,,   22380,
"Ethnic origin population","    Nicaraguan",,       0,,       0,,       0,,    7100,,    3440,,    3665,
"Ethnic origin population","    Panamanian",,       0,,       0,,       0,,    2475,,    1125,,    1355,
"Ethnic origin population","    Paraguayan",,       0,,       0,,       0,,     600,,     280,,     320,
"Ethnic origin population","    Peruvian",,      30,,      25,,       0,,   14780,,    6985,,    7800,
"Ethnic origin population","    Salvadorean",,       0,,       0,,       0,,   27595,,   13530,,   14070,
"Ethnic origin population","    Uruguayan",,       0,,       0,,       0,,    4200,,    2150,,    2050,
"Ethnic origin population","    Venezuelan",,       0,,       0,,       0,,   11750,,    5320,,    6430,
"Ethnic origin population","    Latin; Central and South American origins; n.i.e.",116,      10,,      10,,      10,,   14095,,    6745,,    7350,
"Ethnic origin population","  African origins",,     190,,     100,,      95,,  414095,,  203260,,  210835,
"Ethnic origin population","    Central and West African origins",,      25,,      10,,      10,,   85735,,   42745,,   42990,
"Ethnic origin population","      Akan",,       0,,       0,,       0,,     965,,     540,,     425,
"Ethnic origin population","      Angolan",,      10,,       0,,      10,,    1635,,     815,,     820,
"Ethnic origin population","      Ashanti",,       0,,       0,,       0,,    1205,,     620,,     585,
"Ethnic origin population","      Beninese",,       0,,       0,,       0,,     555,,     280,,     270,
"Ethnic origin population","      Burkinabe",,       0,,       0,,       0,,     415,,     190,,     225,
"Ethnic origin population","      Cameroonian",,       0,,       0,,       0,,    4700,,    2330,,    2370,
"Ethnic origin population","      Chadian",,       0,,       0,,       0,,     645,,     320,,     325,
"Ethnic origin population","      Congolese",,       0,,       0,,       0,,   10425,,    4960,,    5460,
"Ethnic origin population","      Edo",,       0,,       0,,       0,,    1025,,     545,,     480,
"Ethnic origin population","      Ewe",,       0,,       0,,       0,,     180,,      95,,      80,
"Ethnic origin population","      Gabonese",,       0,,       0,,       0,,     170,,      80,,      90,
"Ethnic origin population","      Gambian",,       0,,       0,,       0,,     630,,     305,,     330,
"Ethnic origin population","      Ghanaian",,      10,,      10,,       0,,   24850,,   12060,,   12790,
"Ethnic origin population","      Guinean",,       0,,       0,,       0,,    1105,,     550,,     560,
"Ethnic origin population","      Ibo",,       0,,       0,,       0,,    1940,,    1035,,     905,
"Ethnic origin population","      Ivorian",,       0,,       0,,       0,,    1350,,     600,,     745,
"Ethnic origin population","      Liberian",,       0,,       0,,       0,,     770,,     365,,     405,
"Ethnic origin population","      Malian",,       0,,       0,,       0,,     490,,     250,,     240,
"Ethnic origin population","      Malinké",,       0,,       0,,       0,,     345,,     160,,     185,
"Ethnic origin population","      Nigerian",,      10,,      10,,       0,,   26560,,   13620,,   12940,
"Ethnic origin population","      Peulh",,       0,,       0,,       0,,     135,,      80,,      55,
"Ethnic origin population","      Senegalese",,       0,,       0,,       0,,    1000,,     500,,     495,
"Ethnic origin population","      Sierra Leonean",,       0,,       0,,       0,,    1175,,     585,,     585,
"Ethnic origin population","      Togolese",,       0,,       0,,       0,,     670,,     370,,     300,
"Ethnic origin population","      Wolof",,       0,,       0,,       0,,      80,,      45,,      35,
"Ethnic origin population","      Yoruba",,       0,,       0,,       0,,    4055,,    2155,,    1900,
"Ethnic origin population","      Central and West African origins; n.i.e.",117,       0,,       0,,       0,,    4745,,    2340,,    2410,
"Ethnic origin population","    North African origins",,      20,,      15,,       0,,   86665,,   44970,,   41695,
"Ethnic origin population","      Algerian",,       0,,       0,,       0,,    4065,,    2035,,    2030,
"Ethnic origin population","      Berber",,       0,,       0,,       0,,    1845,,     985,,     860,
"Ethnic origin population","      Coptic",,       0,,       0,,       0,,    2305,,    1185,,    1120,
"Ethnic origin population","      Dinka",,       0,,       0,,       0,,     205,,     110,,      95,
"Ethnic origin population","      Egyptian",,       0,,       0,,       0,,   52845,,   27465,,   25375,
"Ethnic origin population","      Libyan",,       0,,       0,,       0,,    3785,,    2015,,    1760,
"Ethnic origin population","      Maure",,       0,,       0,,       0,,     290,,     160,,     125,
"Ethnic origin population","      Moroccan",,      10,,       0,,       0,,   12305,,    6310,,    6000,
"Ethnic origin population","      Sudanese",,       0,,      10,,       0,,    8975,,    4600,,    4375,
"Ethnic origin population","      Tunisian",,       0,,       0,,       0,,    2295,,    1210,,    1085,
"Ethnic origin population","      North African origins; n.i.e.",118,       0,,       0,,       0,,    1755,,     920,,     830,
"Ethnic origin population","    Southern and East African origins",,      55,,      35,,      20,,  128910,,   61680,,   67230,
"Ethnic origin population","      Afrikaner",,       0,,       0,,       0,,     560,,     285,,     275,
"Ethnic origin population","      Amhara",,       0,,       0,,       0,,     720,,     360,,     360,
"Ethnic origin population","      Bantu; n.o.s.",119,       0,,       0,,       0,,     870,,     455,,     415,
"Ethnic origin population","      Burundian",,       0,,       0,,       0,,    3105,,    1465,,    1640,
"Ethnic origin population","      Djiboutian",,       0,,       0,,       0,,    1035,,     460,,     575,
"Ethnic origin population","      Eritrean",,       0,,       0,,       0,,   11870,,    5740,,    6125,
"Ethnic origin population","      Ethiopian",,      15,,      15,,       0,,   22560,,   10755,,   11800,
"Ethnic origin population","      Harari",,       0,,       0,,       0,,     475,,     255,,     215,
"Ethnic origin population","      Kenyan",,      10,,      10,,       0,,    5860,,    2780,,    3080,
"Ethnic origin population","      Malagasy",,       0,,       0,,       0,,     430,,     200,,     230,
"Ethnic origin population","      Mauritian",,       0,,       0,,       0,,    3600,,    1830,,    1770,
"Ethnic origin population","      Oromo",,       0,,       0,,       0,,    1290,,     610,,     685,
"Ethnic origin population","      Rwandan",,       0,,       0,,       0,,    3215,,    1380,,    1830,
"Ethnic origin population","      Seychellois",,       0,,       0,,       0,,     350,,     140,,     205,
"Ethnic origin population","      Somali",,      15,,       0,,      10,,   40995,,   19200,,   21795,
"Ethnic origin population","      South African",,      15,,       0,,      10,,   19760,,    9790,,    9970,
"Ethnic origin population","      Tanzanian",,       0,,       0,,       0,,    2610,,    1300,,    1315,
"Ethnic origin population","      Tigrian",,       0,,       0,,       0,,     770,,     395,,     375,
"Ethnic origin population","      Ugandan",,       0,,       0,,       0,,    2950,,    1445,,    1505,
"Ethnic origin population","      Zambian",,       0,,       0,,       0,,     805,,     410,,     395,
"Ethnic origin population","      Zimbabwean",,       0,,       0,,       0,,    3425,,    1595,,    1830,
"Ethnic origin population","      Zulu",,       0,,       0,,       0,,     440,,     225,,     215,
"Ethnic origin population","      Southern and East African origins; n.i.e.",120,       0,,       0,,       0,,    8475,,    3900,,    4570,
"Ethnic origin population","    Other African origins",,      95,,      40,,      60,,  119670,,   57245,,   62420,
"Ethnic origin population","      Black; n.o.s.",121,      10,,       0,,      10,,   17380,,    7720,,    9660,
"Ethnic origin population","      Other African origins; n.i.e.",122,      85,,      35,,      50,,  103560,,   50150,,   53410,
"Ethnic origin population","  Asian origins",,    1595,,     770,,     830,, 3100450,, 1506795,, 1593655,
"Ethnic origin population","    West Central Asian and Middle Eastern origins",,     295,,     165,,     135,,  523340,,  265615,,  257730,
"Ethnic origin population","      Afghan",,      10,,      10,,       0,,   54535,,   27255,,   27280,
"Ethnic origin population","      Arab; n.o.s.",123,      25,,      15,,      10,,   44705,,   23345,,   21360,
"Ethnic origin population","      Armenian",,      60,,      40,,      25,,   29675,,   14570,,   15105,
"Ethnic origin population","      Assyrian",,       0,,       0,,       0,,   12075,,    6140,,    5935,
"Ethnic origin population","      Azerbaijani",,       0,,       0,,       0,,    4105,,    1995,,    2110,
"Ethnic origin population","      Georgian",,       0,,       0,,       0,,    2815,,    1415,,    1395,
"Ethnic origin population","      Hazara",,       0,,       0,,       0,,     680,,     390,,     290,
"Ethnic origin population","      Iranian",,      75,,      25,,      50,,  117065,,   58995,,   58065,
"Ethnic origin population","      Iraqi",,       0,,       0,,       0,,   50460,,   25420,,   25035,
"Ethnic origin population","      Israeli",,       0,,      10,,       0,,   17080,,    8890,,    8185,
"Ethnic origin population","      Jordanian",,      10,,       0,,       0,,    9660,,    5110,,    4545,
"Ethnic origin population","      Kazakh",,       0,,       0,,       0,,    1325,,     610,,     715,
"Ethnic origin population","      Kurd",,       0,,       0,,       0,,    9210,,    4880,,    4330,
"Ethnic origin population","      Kuwaiti",,       0,,       0,,       0,,    1510,,     795,,     715,
"Ethnic origin population","      Kyrgyz",,       0,,       0,,       0,,     340,,     130,,     210,
"Ethnic origin population","      Lebanese",,      25,,      10,,      10,,   86245,,   43700,,   42545,
"Ethnic origin population","      Palestinian",,       0,,       0,,       0,,   28480,,   15215,,   13270,
"Ethnic origin population","      Pashtun",,      15,,      15,,       0,,    3010,,    1635,,    1375,
"Ethnic origin population","      Saudi Arabian",,       0,,       0,,       0,,    3660,,    1975,,    1685,
"Ethnic origin population","      Syrian",,      50,,      25,,      25,,   31440,,   15570,,   15870,
"Ethnic origin population","      Tajik",,       0,,       0,,       0,,    1850,,     880,,     970,
"Ethnic origin population","      Tatar",,       0,,       0,,       0,,    2135,,     930,,    1205,
"Ethnic origin population","      Turk",,      15,,      10,,      10,,   34165,,   17340,,   16825,
"Ethnic origin population","      Turkmen",,       0,,       0,,       0,,     695,,     345,,     355,
"Ethnic origin population","      Uighur",,       0,,       0,,       0,,     755,,     385,,     375,
"Ethnic origin population","      Uzbek",,       0,,       0,,       0,,    2400,,    1155,,    1240,
"Ethnic origin population","      Yemeni",,      20,,       0,,      10,,    4225,,    2065,,    2155,
"Ethnic origin population","      West Central Asian and Middle Eastern origins; n.i.e.",124,       0,,       0,,       0,,   16270,,    8395,,    7875,
"Ethnic origin population","    South Asian origins",,     700,,     365,,     330,, 1182845,,  595480,,  587370,
"Ethnic origin population","      Bangladeshi",,      35,,      10,,      25,,   29195,,   14965,,   14230,
"Ethnic origin population","      Bengali",,      10,,      10,,       0,,   15235,,    7795,,    7445,
"Ethnic origin population","      Bhutanese",,       0,,       0,,       0,,    1450,,     710,,     735,
"Ethnic origin population","      East Indian",,     525,,     280,,     245,,  774500,,  390015,,  384480,
"Ethnic origin population","      Goan",,       0,,       0,,       0,,    4775,,    2245,,    2525,
"Ethnic origin population","      Gujarati",,      35,,      15,,      20,,    5915,,    3055,,    2860,
"Ethnic origin population","      Kashmiri",,       0,,       0,,       0,,    1795,,     900,,     895,
"Ethnic origin population","      Nepali",,       0,,       0,,       0,,    8150,,    4070,,    4080,
"Ethnic origin population","      Pakistani",,     125,,      65,,      65,,  149060,,   75860,,   73200,
"Ethnic origin population","      Punjabi",,      20,,      10,,      10,,   55455,,   28580,,   26875,
"Ethnic origin population","      Sinhalese",,       0,,       0,,       0,,    5195,,    2545,,    2645,
"Ethnic origin population","      Sri Lankan",,      10,,      10,,       0,,  124270,,   60685,,   63585,
"Ethnic origin population","      Tamil",,      10,,       0,,       0,,   42760,,   21705,,   21050,
"Ethnic origin population","      South Asian origins; n.i.e.",125,       0,,       0,,       0,,   58705,,   29705,,   29005,
"Ethnic origin population","    East and Southeast Asian origins",,     650,,     275,,     375,, 1422890,,  659650,,  763245,
"Ethnic origin population","      Burmese",,      10,,      10,,       0,,    4420,,    2105,,    2315,
"Ethnic origin population","      Cambodian (Khmer)",,       0,,       0,,       0,,   14655,,    6810,,    7845,
"Ethnic origin population","      Chinese",,     320,,     140,,     175,,  849345,,  403280,,  446065,
"Ethnic origin population","      Filipino",,     175,,      70,,     105,,  337760,,  144830,,  192930,
"Ethnic origin population","      Hmong",,       0,,       0,,       0,,     650,,     340,,     305,
"Ethnic origin population","      Indonesian",,      10,,       0,,      10,,    9325,,    4305,,    5025,
"Ethnic origin population","      Japanese",,      60,,      25,,      35,,   41620,,   18530,,   23090,
"Ethnic origin population","      Karen",,       0,,       0,,       0,,    1645,,     830,,     815,
"Ethnic origin population","      Korean",,      75,,      30,,      50,,   93420,,   44585,,   48835,
"Ethnic origin population","      Laotian",,       0,,       0,,       0,,    9875,,    4865,,    5015,
"Ethnic origin population","      Malaysian",,      15,,       0,,      15,,    7310,,    3370,,    3935,
"Ethnic origin population","      Mongolian",,       0,,       0,,       0,,    2940,,    1390,,    1545,
"Ethnic origin population","      Singaporean",,      10,,       0,,      10,,    1260,,     565,,     700,
"Ethnic origin population","      Taiwanese",,      10,,       0,,       0,,   10060,,    4595,,    5465,
"Ethnic origin population","      Thai",,      10,,       0,,      10,,    6865,,    2725,,    4135,
"Ethnic origin population","      Tibetan",,       0,,       0,,       0,,    6365,,    3175,,    3185,
"Ethnic origin population","      Vietnamese",,      10,,      10,,       0,,  107640,,   51350,,   56290,
"Ethnic origin population","      East and Southeast Asian origins; n.i.e.",126,      15,,      10,,       0,,    4375,,    2165,,    2210,
"Ethnic origin population","    Other Asian origins",,      10,,       0,,      10,,   13430,,    6575,,    6855,
"Ethnic origin population","      Other Asian origins; n.i.e.",127,       0,,       0,,      10,,   13430,,    6575,,    6855,
"Ethnic origin population","  Oceania origins",,      55,,      30,,      20,,   20680,,   10435,,   10240,
"Ethnic origin population","    Australian",,      40,,      25,,      15,,   13315,,    6780,,    6530,
"Ethnic origin population","    New Zealander",,       0,,      10,,       0,,    4250,,    2255,,    2000,
"Ethnic origin population","    Pacific Islands origins",,      10,,       0,,      10,,    3490,,    1625,,    1860,
"Ethnic origin population","      Fijian",,       0,,       0,,       0,,    1610,,     665,,     945,
"Ethnic origin population","      Hawaiian",,      10,,      10,,       0,,     470,,     235,,     240,
"Ethnic origin population","      Maori",,       0,,       0,,       0,,     485,,     255,,     230,
"Ethnic origin population","      Polynesian; n.o.s.",128,       0,,       0,,       0,,     275,,     115,,     165,
"Ethnic origin population","      Samoan",,       0,,       0,,       0,,     225,,     140,,      85,
"Ethnic origin population","      Pacific Islands origins; n.i.e.",129,      10,,       0,,       0,,     555,,     265,,     290,
"Household characteristics","Total - Private households by tenure - 25% sample data",130,   28865,,,...,,..., 5169175,,,...,,...
"Household characteristics","  Owner",,   23530,,,...,,..., 3601825,,,...,,...
"Household characteristics","  Renter",,    5285,,,...,,..., 1559720,,,...,,...
"Household characteristics","  Band housing",,      50,,,...,,...,    7635,,,...,,...
"Household characteristics","Total - Occupied private dwellings by condominium status - 25% sample data",131,   28865,,,...,,..., 5169170,,,...,,...
"Household characteristics","  Condominium",,    1085,,,...,,...,  680495,,,...,,...
"Household characteristics","  Not condominium",,   27775,,,...,,..., 4488680,,,...,,...
"Household characteristics","Total - Occupied private dwellings by number of bedrooms - 25% sample data",132,   28865,,,...,,..., 5169175,,,...,,...
"Household characteristics","  No bedrooms",,      50,,,...,,...,   33950,,,...,,...
"Household characteristics","  1 bedroom",,    1660,,,...,,...,  699980,,,...,,...
"Household characteristics","  2 bedrooms",,    5915,,,...,,..., 1122145,,,...,,...
"Household characteristics","  3 bedrooms",,   12285,,,...,,..., 1876905,,,...,,...
"Household characteristics","  4 or more bedrooms",,    8955,,,...,,..., 1436185,,,...,,...
"Household characteristics","Total - Occupied private dwellings by number of rooms - 25% sample data",133,   28865,,,...,,..., 5169170,,,...,,...
"Household characteristics","  1 to 4 rooms",,    4090,,,...,,..., 1369660,,,...,,...
"Household characteristics","  5 rooms",,    3705,,,...,,...,  718020,,,...,,...
"Household characteristics","  6 rooms",,    4620,,,...,,...,  770730,,,...,,...
"Household characteristics","  7 rooms",,    4755,,,...,,...,  713595,,,...,,...
"Household characteristics","  8 or more rooms",,   11700,,,...,,..., 1597165,,,...,,...
"Household characteristics","Average number of rooms per dwelling",,  7.1,,,...,,...,  6.3,,,...,,...
