,,,"Halton, Regional municipality [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Household characteristics","  % of owner households spending 30% or more of its income on shelter costs",141, 18.7,,,...,,..., 19.8,,,...,,...
"Household characteristics","  Median monthly shelter costs for owned dwellings ($)",143,    1699,,,...,,...,    1299,,,...,,...
"Household characteristics","  Average monthly shelter costs for owned dwellings ($)",143,    1785,,,...,,...,    1463,,,...,,...
"Household characteristics","  Median value of dwellings ($)",144,  647574,,,...,,...,  400496,,,...,,...
"Household characteristics","  Average value of dwellings ($)",144,  715422,,,...,,...,  506409,,,...,,...
"Household characteristics","Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data",,   36800,,,...,,..., 1554940,,,...,,...
"Household characteristics","  % of tenant households in subsidized housing",145, 11.3,,,...,,..., 15.0,,,...,,...
"Household characteristics","  % of tenant households spending 30% or more of its income on shelter costs",141, 45.1,,,...,,..., 45.7,,,...,,...
"Household characteristics","  Median monthly shelter costs for rented dwellings ($)",143,    1360,,,...,,...,    1045,,,...,,...
"Household characteristics","  Average monthly shelter costs for rented dwellings ($)",143,    1405,,,...,,...,    1109,,,...,,...
" Highest certificate; diploma or degree","Total - Highest certificate; diploma or degree for the population aged 15 years and over in private households - 25% sample data",146,  433845,,  208570,,  225275,,11038440,, 5342755,, 5695685,
" Highest certificate; diploma or degree","  No certificate; diploma or degree",,   53790,,   26625,,   27165,, 1935355,,  961690,,  973670,
" Highest certificate; diploma or degree","  Secondary (high) school diploma or equivalency certificate",147,  108215,,   52295,,   55920,, 3026100,, 1485320,, 1540770,
" Highest certificate; diploma or degree","  Postsecondary certificate; diploma or degree",,  271840,,  129645,,  142195,, 6076985,, 2895745,, 3181235,
" Highest certificate; diploma or degree","    Apprenticeship or trades certificate or diploma",,   20100,,   14015,,    6080,,  664180,,  471055,,  193120,
" Highest certificate; diploma or degree","      Trades certificate or diploma other than Certificate of Apprenticeship or Certificate of Qualification",148,    9425,,    5660,,    3765,,  324370,,  199510,,  124855,
" Highest certificate; diploma or degree","      Certificate of Apprenticeship or Certificate of Qualification",149,   10675,,    8355,,    2320,,  339810,,  271545,,   68260,
" Highest certificate; diploma or degree","    College; CEGEP or other non-university certificate or diploma",,   91080,,   39725,,   51360,, 2298715,,  981785,, 1316930,
" Highest certificate; diploma or degree","    University certificate or diploma below bachelor level",,   10725,,    4865,,    5860,,  242005,,  107065,,  134945,
" Highest certificate; diploma or degree","    University certificate; diploma or degree at bachelor level or above",,  149935,,   71045,,   78890,, 2872085,, 1335845,, 1536250,
" Highest certificate; diploma or degree","      Bachelor's degree",,  101145,,   46140,,   55010,, 1911530,,  854135,, 1057395,
" Highest certificate; diploma or degree","      University certificate or diploma above bachelor level",,    9695,,    4305,,    5385,,  189370,,   83670,,  105695,
" Highest certificate; diploma or degree","      Degree in medicine; dentistry; veterinary medicine or optometry",,    4210,,    2130,,    2080,,   79760,,   42295,,   37460,
" Highest certificate; diploma or degree","      Master's degree",,   31105,,   16125,,   14980,,  593645,,  294180,,  299470,
" Highest certificate; diploma or degree","      Earned doctorate",150,    3780,,    2345,,    1435,,   97790,,   61560,,   36230,
" Highest certificate; diploma or degree","Total - Highest certificate; diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",146,  289325,,  138850,,  150470,, 7229120,, 3498620,, 3730495,
" Highest certificate; diploma or degree","  No certificate; diploma or degree",,   14960,,    8450,,    6510,,  752995,,  404770,,  348225,
" Highest certificate; diploma or degree","  Secondary (high) school diploma or equivalency certificate",147,   58230,,   29375,,   28850,, 1768955,,  895020,,  873935,
" Highest certificate; diploma or degree","  Postsecondary certificate; diploma or degree",,  216140,,  101030,,  115105,, 4707165,, 2198830,, 2508335,
" Highest certificate; diploma or degree","    Apprenticeship or trades certificate or diploma",,   12965,,    9160,,    3805,,  446390,,  315975,,  130420,
" Highest certificate; diploma or degree","      Trades certificate or diploma other than Certificate of Apprenticeship or Certificate of Qualification",148,    6190,,    3775,,    2415,,  218980,,  134685,,   84295,
" Highest certificate; diploma or degree","      Certificate of Apprenticeship or Certificate of Qualification",149,    6775,,    5385,,    1390,,  227410,,  181290,,   46120,
" Highest certificate; diploma or degree","    College; CEGEP or other non-university certificate or diploma",,   70685,,   30830,,   39855,, 1782530,,  762505,, 1020030,
" Highest certificate; diploma or degree","    University certificate or diploma below bachelor level",,    7760,,    3475,,    4285,,  170925,,   75935,,   94995,
" Highest certificate; diploma or degree","    University certificate; diploma or degree at bachelor level or above",,  124725,,   57565,,   67160,, 2307320,, 1044420,, 1262895,
" Highest certificate; diploma or degree","      Bachelor's degree",,   83160,,   37235,,   45925,, 1519850,,  668450,,  851400,
" Highest certificate; diploma or degree","      University certificate or diploma above bachelor level",,    7995,,    3380,,    4615,,  148960,,   62370,,   86590,
" Highest certificate; diploma or degree","      Degree in medicine; dentistry; veterinary medicine or optometry",,    3555,,    1690,,    1870,,   63790,,   30895,,   32895,
" Highest certificate; diploma or degree","      Master's degree",,   27060,,   13580,,   13480,,  500415,,  239160,,  261255,
" Highest certificate; diploma or degree","      Earned doctorate",150,    2950,,    1680,,    1275,,   74310,,   43545,,   30765,
"Major field of study - Classification of Instructional Programs (CIP) 2016","Total - Major field of study - Classification of Instructional Programs (CIP) 2016 for the population aged 15 years and over in private households - 25% sample data",151,  433845,,  208570,,  225275,,11038440,, 5342755,, 5695685,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  No postsecondary certificate; diploma or degree",152,  162000,,   78925,,   83080,, 4961455,, 2447010,, 2514445,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Education",,   15900,,    3185,,   12715,,  349745,,   79245,,  270505,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    13. Education",,   15900,,    3185,,   12715,,  349750,,   79245,,  270505,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Visual and performing arts; and communications technologies",,   10765,,    4550,,    6220,,  246075,,  109955,,  136120,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    10. Communications technologies/technicians and support services",,    1660,,    1295,,     365,,   38745,,   28735,,   10010,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    50. Visual and performing arts",,    9100,,    3245,,    5855,,  207325,,   81220,,  126110,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Humanities",,   16135,,    5285,,   10850,,  359560,,  133350,,  226210,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    16. Aboriginal and foreign languages; literatures and linguistics",,    1420,,     215,,    1205,,   37900,,    8170,,   29730,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    23. English language and literature/letters",,    4760,,    1080,,    3685,,   98440,,   28290,,   70145,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    24. Liberal arts and sciences; general studies and humanities",,    4865,,    1630,,    3240,,   95345,,   32940,,   62410,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30A Interdisciplinary humanities",153,      65,,      35,,      40,,    2165,,     805,,    1365,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    38. Philosophy and religious studies",,     825,,     450,,     375,,   24255,,   13425,,   10830,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    39. Theology and religious vocations",,     775,,     450,,     325,,   28175,,   17120,,   11055,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    54. History",,    2635,,    1350,,    1280,,   57295,,   30015,,   27280,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    55. French language and literature/letters",,     785,,      80,,     705,,   15990,,    2590,,   13400,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Social and behavioural sciences and law",,   39370,,   13305,,   26070,,  810410,,  269735,,  540670,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    05. Area; ethnic; cultural; gender; and group studies",,     285,,      25,,     260,,   10765,,    2210,,    8560,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    09. Communication; journalism and related programs",,    4230,,    1660,,    2570,,   81500,,   31825,,   49675,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    19. Family and consumer sciences/human sciences",,    5640,,     340,,    5295,,  141750,,   11775,,  129975,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    22. Legal professions and studies",,    5705,,    1920,,    3780,,  128860,,   45275,,   83590,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30B Interdisciplinary social and behavioural sciences",154,     690,,     125,,     565,,   16210,,    3400,,   12815,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    42. Psychology",,    6135,,    1490,,    4645,,  122545,,   29640,,   92905,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    45. Social sciences",,   16675,,    7740,,    8945,,  308775,,  145620,,  163155,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Business; management and public administration",,   69215,,   32250,,   36965,, 1279665,,  527085,,  752580,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.16 Accounting and computer science",,      80,,      30,,      50,,    2725,,     895,,    1830,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    44. Public administration and social service professions",,    3520,,     625,,    2890,,  108935,,   21405,,   87530,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    52. Business; management; marketing and related support services",,   65620,,   31595,,   34025,, 1168005,,  504780,,  663225,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Physical and life sciences and technologies",,   12890,,    6110,,    6780,,  253905,,  124050,,  129850,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    26. Biological and biomedical sciences",,    5310,,    1995,,    3310,,  110950,,   45120,,   65835,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.01 Biological and physical sciences",,    3160,,    1385,,    1775,,   54745,,   24800,,   29945,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30C Other interdisciplinary physical and life sciences",155,     175,,      50,,     120,,    3830,,    1190,,    2640,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    40. Physical sciences",,    3810,,    2520,,    1285,,   72355,,   48145,,   24205,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    41. Science technologies/technicians",,     445,,     160,,     285,,   12025,,    4795,,    7235,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Mathematics; computer and information sciences",,   13870,,    9075,,    4795,,  290045,,  185310,,  104730,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    11. Computer and information sciences and support services",,   10445,,    7425,,    3015,,  220550,,  150765,,   69790,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    25. Library science",,     635,,      50,,     580,,   15220,,    2450,,   12770,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    27. Mathematics and statistics",,    2535,,    1430,,    1100,,   49025,,   28515,,   20515,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30D Interdisciplinary mathematics; computer and information sciences",156,     260,,     165,,      95,,    5235,,    3580,,    1655,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Architecture; engineering; and related technologies",,   46725,,   41110,,    5620,, 1173030,, 1055050,,  117985,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    04. Architecture and related services",,    2405,,    1660,,     740,,   51845,,   34590,,   17265,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    14. Engineering",,   18155,,   14570,,    3585,,  334085,,  271010,,   63070,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    15. Engineering technologies and engineering-related fields",,    9210,,    8330,,     875,,  237775,,  214500,,   23275,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.12 Historic preservation and conservation",,      10,,       0,,       0,,     160,,      30,,     125,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    46. Construction trades",,    5985,,    5850,,     130,,  198790,,  194555,,    4235,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    47. Mechanic and repair technologies/technicians",,    7010,,    6840,,     170,,  225860,,  220545,,    5315,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    48. Precision production",,    3965,,    3855,,     115,,  124515,,  119820,,    4695,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Agriculture; natural resources and conservation",,    3600,,    2075,,    1525,,  106895,,   67015,,   39880,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    01. Agriculture; agriculture operations and related sciences",,    2195,,    1255,,     940,,   66035,,   41790,,   24240,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    03. Natural resources and conservation",,    1400,,     820,,     585,,   40860,,   25230,,   15635,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Health and related fields",,   31880,,    7040,,   24840,,  865970,,  173780,,  692185,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    31. Parks; recreation; leisure and fitness studies",,    3935,,    1900,,    2040,,   75715,,   37005,,   38705,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    51. Health professions and related programs",,   26705,,    4530,,   22175,,  767680,,  124280,,  643400,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    60. Dental; medical and veterinary residency programs",,    1235,,     610,,     625,,   22575,,   12490,,   10075,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Personal; protective and transportation services",,   11475,,    5670,,    5805,,  340285,,  170915,,  169375,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    12. Personal and culinary services",,    5855,,    1350,,    4500,,  183925,,   49390,,  134535,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    28. Military science; leadership and operational art",,      55,,      50,,       0,,    2135,,    1815,,     320,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    29. Military technologies and applied sciences",,      80,,      80,,       0,,    2610,,    2385,,     225,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    43. Security and protective services",,    3860,,    2695,,    1160,,   98325,,   68625,,   29695,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    49. Transportation and materials moving",,    1625,,    1495,,     130,,   53290,,   48695,,    4595,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Other",,      20,,       0,,      20,,    1405,,     260,,    1145,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.99 Multidisciplinary/interdisciplinary studies; other",,      20,,       0,,      20,,    1405,,     255,,    1145,
"Major field of study - Classification of Instructional Programs (CIP) 2016","Total - Major field of study - Classification of Instructional Programs (CIP) 2016 for the population aged 25 to 64 years in private households - 25% sample data",151,  289325,,  138855,,  150470,, 7229120,, 3498625,, 3730500,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  No postsecondary certificate; diploma or degree",152,   73190,,   37825,,   35360,, 2521950,, 1299790,, 1222160,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Education",,   11710,,    2165,,    9545,,  243635,,   52670,,  190965,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    13. Education",,   11710,,    2165,,    9540,,  243635,,   52670,,  190965,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Visual and performing arts; and communications technologies",,    8370,,    3445,,    4925,,  192630,,   85175,,  107450,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    10. Communications technologies/technicians and support services",,    1210,,     945,,     270,,   28705,,   21070,,    7635,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    50. Visual and performing arts",,    7160,,    2505,,    4655,,  163925,,   64105,,   99815,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Humanities",,   12195,,    3855,,    8335,,  266665,,   95805,,  170855,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    16. Aboriginal and foreign languages; literatures and linguistics",,    1105,,     165,,     940,,   29210,,    5775,,   23435,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    23. English language and literature/letters",,    3640,,     795,,    2840,,   73110,,   20225,,   52885,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    24. Liberal arts and sciences; general studies and humanities",,    3705,,    1190,,    2525,,   72145,,   24330,,   47815,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30A Interdisciplinary humanities",153,      40,,      15,,      30,,    1665,,     615,,    1045,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    38. Philosophy and religious studies",,     600,,     340,,     260,,   17755,,    9925,,    7830,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    39. Theology and religious vocations",,     535,,     295,,     240,,   19390,,   11790,,    7605,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    54. History",,    1945,,    1005,,     940,,   42315,,   21735,,   20585,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    55. French language and literature/letters",,     620,,      55,,     560,,   11075,,    1415,,    9655,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Social and behavioural sciences and law",,   32325,,   10530,,   21795,,  648285,,  207200,,  441085,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    05. Area; ethnic; cultural; gender; and group studies",,     215,,      20,,     195,,    8630,,    1785,,    6845,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    09. Communication; journalism and related programs",,    3490,,    1300,,    2195,,   67115,,   26015,,   41105,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    19. Family and consumer sciences/human sciences",,    4490,,     250,,    4245,,  111550,,    8405,,  103145,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    22. Legal professions and studies",,    4950,,    1525,,    3425,,  108895,,   34250,,   74650,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30B Interdisciplinary social and behavioural sciences",154,     545,,     100,,     450,,   12875,,    2705,,   10170,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    42. Psychology",,    4925,,    1150,,    3775,,   93770,,   21045,,   72725,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    45. Social sciences",,   13705,,    6190,,    7520,,  245445,,  113000,,  132445,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Business; management and public administration",,   57065,,   26365,,   30700,, 1026975,,  414425,,  612550,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.16 Accounting and computer science",,      60,,      25,,      40,,    2225,,     715,,    1510,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    44. Public administration and social service professions",,    2850,,     510,,    2335,,   88130,,   16590,,   71540,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    52. Business; management; marketing and related support services",,   54155,,   25825,,   28325,,  936620,,  397120,,  539500,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Physical and life sciences and technologies",,    9850,,    4325,,    5525,,  190235,,   88535,,  101700,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    26. Biological and biomedical sciences",,    4265,,    1485,,    2775,,   84580,,   33150,,   51425,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.01 Biological and physical sciences",,    2445,,    1030,,    1420,,   41255,,   18020,,   23240,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30C Other interdisciplinary physical and life sciences",155,     150,,      45,,     110,,    3135,,     975,,    2165,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    40. Physical sciences",,    2695,,    1675,,    1015,,   52490,,   33175,,   19310,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    41. Science technologies/technicians",,     295,,      90,,     205,,    8775,,    3215,,    5555,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Mathematics; computer and information sciences",,   12415,,    8195,,    4225,,  252275,,  162360,,   89915,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    11. Computer and information sciences and support services",,    9750,,    6870,,    2875,,  198775,,  136120,,   62655,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    25. Library science",,     430,,      40,,     390,,   10755,,    1765,,    8995,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    27. Mathematics and statistics",,    2020,,    1145,,     875,,   38160,,   21440,,   16720,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30D Interdisciplinary mathematics; computer and information sciences",156,     220,,     130,,      85,,    4580,,    3030,,    1550,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Architecture; engineering; and related technologies",,   35440,,   30490,,    4945,,  878300,,  779075,,   99225,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    04. Architecture and related services",,    2020,,    1380,,     640,,   42115,,   27365,,   14745,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    14. Engineering",,   14705,,   11445,,    3260,,  266040,,  211240,,   54800,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    15. Engineering technologies and engineering-related fields",,    6730,,    6000,,     735,,  178830,,  160160,,   18675,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.12 Historic preservation and conservation",,       0,,       0,,       0,,     140,,      25,,     115,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    46. Construction trades",,    4195,,    4090,,     105,,  141515,,  138160,,    3360,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    47. Mechanic and repair technologies/technicians",,    5100,,    4985,,     115,,  162855,,  158770,,    4080,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    48. Precision production",,    2685,,    2585,,      90,,   86805,,   83355,,    3450,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Agriculture; natural resources and conservation",,    2845,,    1585,,    1260,,   82775,,   49710,,   33065,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    01. Agriculture; agriculture operations and related sciences",,    1645,,     885,,     760,,   50160,,   30065,,   20095,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    03. Natural resources and conservation",,    1195,,     700,,     495,,   32615,,   19650,,   12965,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Health and related fields",,   24985,,    5650,,   19335,,  664880,,  133665,,  531220,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    31. Parks; recreation; leisure and fitness studies",,    3245,,    1565,,    1675,,   58160,,   27950,,   30205,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    51. Health professions and related programs",,   20690,,    3590,,   17100,,  589085,,   96720,,  492365,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    60. Dental; medical and veterinary residency programs",,    1055,,     500,,     555,,   17640,,    8990,,    8645,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Personal; protective and transportation services",,    8920,,    4425,,    4495,,  259400,,  129985,,  129415,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    12. Personal and culinary services",,    4365,,    1005,,    3355,,  137250,,   36225,,  101030,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    28. Military science; leadership and operational art",,      50,,      50,,      10,,    1685,,    1405,,     280,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    29. Military technologies and applied sciences",,      35,,      35,,       0,,    1415,,    1270,,     145,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    43. Security and protective services",,    3200,,    2185,,    1015,,   77190,,   52840,,   24345,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    49. Transportation and materials moving",,    1275,,    1150,,     120,,   41855,,   38245,,    3610,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Other",,      20,,       0,,      20,,    1125,,     220,,     900,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.99 Multidisciplinary/interdisciplinary studies; other",,      20,,       0,,      20,,    1125,,     225,,     900,
"Location of study compared with province or territory of residence with countries outside Canada","Total - Location of study compared with province or territory of residence with countries outside Canada for the population aged 15 years and over in private households - 25% sample data",157,  433845,,  208570,,  225270,,11038440,, 5342755,, 5695685,
"Location of study compared with province or territory of residence with countries outside Canada","  No postsecondary certificate; diploma or degree",,  162005,,   78925,,   83080,, 4961460,, 2447010,, 2514445,
"Location of study compared with province or territory of residence with countries outside Canada","  Postsecondary certificate; diploma or degree",158,  271840,,  129650,,  142195,, 6076985,, 2895745,, 3181240,
"Location of study compared with province or territory of residence with countries outside Canada","    Location of study inside Canada",,  206250,,   97385,,  108860,, 4786950,, 2261260,, 2525690,
"Location of study compared with province or territory of residence with countries outside Canada","      Same as province or territory of residence",,  187095,,   87870,,   99225,, 4414485,, 2081525,, 2332960,
"Location of study compared with province or territory of residence with countries outside Canada","      Different than province or territory of residence",,   19160,,    9520,,    9640,,  372470,,  179735,,  192730,
"Location of study compared with province or territory of residence with countries outside Canada","    Location of study outside Canada",159,   65590,,   32260,,   33330,, 1290035,,  634485,,  655545,
"Location of study compared with province or territory of residence with countries outside Canada","      United States",160,    9120,,    4815,,    4305,,  167260,,   89350,,   77910,
"Location of study compared with province or territory of residence with countries outside Canada","      Philippines",,    3890,,    1330,,    2565,,  115410,,   39750,,   75655,
"Location of study compared with province or territory of residence with countries outside Canada","      India",,    6400,,    2985,,    3415,,  169340,,   85500,,   83840,
"Location of study compared with province or territory of residence with countries outside Canada","      United Kingdom",161,    8945,,    5275,,    3665,,  115690,,   66215,,   49470,
"Location of study compared with province or territory of residence with countries outside Canada","      China",162,    4115,,    1870,,    2245,,   98415,,   46230,,   52185,
"Location of study compared with province or territory of residence with countries outside Canada","      France",,     390,,     195,,     200,,   10775,,    5800,,    4975,
"Location of study compared with province or territory of residence with countries outside Canada","      Other",,   32720,,   15780,,   16945,,  613145,,  301635,,  311510,
"Location of study compared with province or territory of residence with countries outside Canada","Total - Location of study compared with province or territory of residence with countries outside Canada for the population aged 25 to 64 years in private households - 25% sample data",157,  289325,,  138850,,  150475,, 7229120,, 3498620,, 3730500,
"Location of study compared with province or territory of residence with countries outside Canada","  No postsecondary certificate; diploma or degree",,   73190,,   37825,,   35360,, 2521955,, 1299795,, 1222160,
"Location of study compared with province or territory of residence with countries outside Canada","  Postsecondary certificate; diploma or degree",158,  216140,,  101030,,  115110,, 4707170,, 2198830,, 2508335,
"Location of study compared with province or territory of residence with countries outside Canada","    Location of study inside Canada",,  164795,,   76765,,   88025,, 3713145,, 1728610,, 1984540,
"Location of study compared with province or territory of residence with countries outside Canada","      Same as province or territory of residence",,  150515,,   69765,,   80750,, 3432015,, 1593170,, 1838850,
"Location of study compared with province or territory of residence with countries outside Canada","      Different than province or territory of residence",,   14280,,    7005,,    7270,,  281130,,  135440,,  145690,
"Location of study compared with province or territory of residence with countries outside Canada","    Location of study outside Canada",159,   51350,,   24260,,   27085,,  994025,,  470225,,  523800,
"Location of study compared with province or territory of residence with countries outside Canada","      United States",160,    7430,,    3750,,    3680,,  127005,,   65045,,   61960,
"Location of study compared with province or territory of residence with countries outside Canada","      Philippines",,    3335,,    1105,,    2225,,   97230,,   32925,,   64300,
"Location of study compared with province or territory of residence with countries outside Canada","      India",,    5290,,    2380,,    2910,,  143205,,   70040,,   73175,
"Location of study compared with province or territory of residence with countries outside Canada","      United Kingdom",161,    4575,,    2620,,    1955,,   62325,,   34315,,   28010,
"Location of study compared with province or territory of residence with countries outside Canada","      China",162,    3575,,    1610,,    1965,,   82020,,   37900,,   44125,
"Location of study compared with province or territory of residence with countries outside Canada","      France",,     355,,     180,,     180,,    8705,,    4630,,    4070,
"Location of study compared with province or territory of residence with countries outside Canada","      Other",,   26790,,   12615,,   14175,,  473530,,  225365,,  248160,
"Labour force status","Total - Population aged 15 years and over by Labour force status - 25% sample data",163,  433845,,  208570,,  225270,,11038440,, 5342755,, 5695680,
"Labour force status","  In the labour force",,  302950,,  155680,,  147270,, 7141675,, 3689625,, 3452055,
"Labour force status","    Employed",,  284770,,  146815,,  137955,, 6612150,, 3414255,, 3197895,
"Labour force status","    Unemployed",,   18180,,    8865,,    9310,,  529525,,  275370,,  254160,
"Labour force status","  Not in the labour force",,  130895,,   52890,,   78005,, 3896765,, 1653130,, 2243630,
"Labour force status","Participation rate",, 69.8,, 74.6,, 65.4,, 64.7,, 69.1,, 60.6,
"Labour force status","Employment rate",, 65.6,, 70.4,, 61.2,, 59.9,, 63.9,, 56.1,
"Labour force status","Unemployment rate",,  6.0,,  5.7,,  6.3,,  7.4,,  7.5,,  7.4,
"Work activity during the reference year","Total population aged 15 years and over by work activity during the reference year - 25% sample data",164,  433845,,  208570,,  225270,,11038440,, 5342755,, 5695685,
"Work activity during the reference year","  Did not work",165,  121335,,   48400,,   72935,, 3696235,, 1561475,, 2134755,
