,,,"Peel, Regional municipality [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Major field of study - Classification of Instructional Programs (CIP) 2016","    26. Biological and biomedical sciences",,    8960,,    3040,,    5915,,   84580,,   33150,,   51425,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.01 Biological and physical sciences",,    7315,,    3100,,    4215,,   41255,,   18020,,   23240,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30C Other interdisciplinary physical and life sciences",155,     305,,      90,,     215,,    3135,,     975,,    2165,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    40. Physical sciences",,    6940,,    4145,,    2795,,   52490,,   33175,,   19310,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    41. Science technologies/technicians",,    1020,,     315,,     700,,    8775,,    3215,,    5555,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Mathematics; computer and information sciences",,   33655,,   21635,,   12025,,  252275,,  162360,,   89915,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    11. Computer and information sciences and support services",,   28020,,   18950,,    9070,,  198775,,  136120,,   62655,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    25. Library science",,     565,,      80,,     485,,   10755,,    1765,,    8995,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    27. Mathematics and statistics",,    4645,,    2330,,    2310,,   38160,,   21440,,   16720,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30D Interdisciplinary mathematics; computer and information sciences",156,     425,,     270,,     150,,    4580,,    3030,,    1550,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Architecture; engineering; and related technologies",,   92635,,   80960,,   11675,,  878300,,  779075,,   99225,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    04. Architecture and related services",,    3840,,    2535,,    1310,,   42115,,   27365,,   14745,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    14. Engineering",,   41180,,   33255,,    7925,,  266040,,  211240,,   54800,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    15. Engineering technologies and engineering-related fields",,   16660,,   14920,,    1745,,  178830,,  160160,,   18675,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.12 Historic preservation and conservation",,       0,,       0,,      10,,     140,,      25,,     115,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    46. Construction trades",,   10590,,   10400,,     190,,  141515,,  138160,,    3360,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    47. Mechanic and repair technologies/technicians",,   13600,,   13270,,     335,,  162855,,  158770,,    4080,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    48. Precision production",,    6760,,    6585,,     175,,   86805,,   83355,,    3450,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Agriculture; natural resources and conservation",,    5375,,    3020,,    2355,,   82775,,   49710,,   33065,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    01. Agriculture; agriculture operations and related sciences",,    3695,,    2120,,    1580,,   50160,,   30065,,   20095,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    03. Natural resources and conservation",,    1675,,     900,,     780,,   32615,,   19650,,   12965,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Health and related fields",,   57665,,   12880,,   44785,,  664880,,  133665,,  531220,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    31. Parks; recreation; leisure and fitness studies",,    3450,,    1825,,    1630,,   58160,,   27950,,   30205,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    51. Health professions and related programs",,   52600,,   10330,,   42270,,  589085,,   96720,,  492365,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    60. Dental; medical and veterinary residency programs",,    1610,,     725,,     885,,   17640,,    8990,,    8645,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Personal; protective and transportation services",,   20185,,    9565,,   10625,,  259400,,  129985,,  129415,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    12. Personal and culinary services",,   11330,,    2860,,    8470,,  137250,,   36225,,  101030,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    28. Military science; leadership and operational art",,      55,,      55,,       0,,    1685,,    1405,,     280,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    29. Military technologies and applied sciences",,      50,,      50,,       0,,    1415,,    1270,,     145,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    43. Security and protective services",,    5580,,    3740,,    1840,,   77190,,   52840,,   24345,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    49. Transportation and materials moving",,    3170,,    2860,,     305,,   41855,,   38245,,    3610,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Other",,      25,,       0,,      15,,    1125,,     220,,     900,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.99 Multidisciplinary/interdisciplinary studies; other",,      25,,       0,,      15,,    1125,,     225,,     900,
"Location of study compared with province or territory of residence with countries outside Canada","Total - Location of study compared with province or territory of residence with countries outside Canada for the population aged 15 years and over in private households - 25% sample data",157, 1119400,,  544795,,  574605,,11038440,, 5342755,, 5695685,
"Location of study compared with province or territory of residence with countries outside Canada","  No postsecondary certificate; diploma or degree",,  507365,,  248240,,  259120,, 4961460,, 2447010,, 2514445,
"Location of study compared with province or territory of residence with countries outside Canada","  Postsecondary certificate; diploma or degree",158,  612035,,  296555,,  315485,, 6076985,, 2895745,, 3181240,
"Location of study compared with province or territory of residence with countries outside Canada","    Location of study inside Canada",,  372745,,  177050,,  195695,, 4786950,, 2261260,, 2525690,
"Location of study compared with province or territory of residence with countries outside Canada","      Same as province or territory of residence",,  350540,,  165910,,  184635,, 4414485,, 2081525,, 2332960,
"Location of study compared with province or territory of residence with countries outside Canada","      Different than province or territory of residence",,   22205,,   11140,,   11060,,  372470,,  179735,,  192730,
"Location of study compared with province or territory of residence with countries outside Canada","    Location of study outside Canada",159,  239295,,  119505,,  119785,, 1290035,,  634485,,  655545,
"Location of study compared with province or territory of residence with countries outside Canada","      United States",160,   14510,,    8290,,    6215,,  167260,,   89350,,   77910,
"Location of study compared with province or territory of residence with countries outside Canada","      Philippines",,   21430,,    8435,,   12990,,  115410,,   39750,,   75655,
"Location of study compared with province or territory of residence with countries outside Canada","      India",,   78210,,   39045,,   39165,,  169340,,   85500,,   83840,
"Location of study compared with province or territory of residence with countries outside Canada","      United Kingdom",161,   12160,,    7265,,    4900,,  115690,,   66215,,   49470,
"Location of study compared with province or territory of residence with countries outside Canada","      China",162,   10350,,    4875,,    5475,,   98415,,   46230,,   52185,
"Location of study compared with province or territory of residence with countries outside Canada","      France",,     755,,     450,,     305,,   10775,,    5800,,    4975,
"Location of study compared with province or territory of residence with countries outside Canada","      Other",,  101880,,   51145,,   50735,,  613145,,  301635,,  311510,
"Location of study compared with province or territory of residence with countries outside Canada","Total - Location of study compared with province or territory of residence with countries outside Canada for the population aged 25 to 64 years in private households - 25% sample data",157,  751865,,  363070,,  388800,, 7229120,, 3498620,, 3730500,
"Location of study compared with province or territory of residence with countries outside Canada","  No postsecondary certificate; diploma or degree",,  262095,,  130690,,  131405,, 2521955,, 1299795,, 1222160,
"Location of study compared with province or territory of residence with countries outside Canada","  Postsecondary certificate; diploma or degree",158,  489770,,  232385,,  257390,, 4707170,, 2198830,, 2508335,
"Location of study compared with province or territory of residence with countries outside Canada","    Location of study inside Canada",,  291430,,  136115,,  155310,, 3713145,, 1728610,, 1984540,
"Location of study compared with province or territory of residence with countries outside Canada","      Same as province or territory of residence",,  274150,,  127395,,  146755,, 3432015,, 1593170,, 1838850,
"Location of study compared with province or territory of residence with countries outside Canada","      Different than province or territory of residence",,   17280,,    8720,,    8555,,  281130,,  135440,,  145690,
"Location of study compared with province or territory of residence with countries outside Canada","    Location of study outside Canada",159,  198345,,   96265,,  102080,,  994025,,  470225,,  523800,
"Location of study compared with province or territory of residence with countries outside Canada","      United States",160,   12215,,    6850,,    5365,,  127005,,   65045,,   61960,
"Location of study compared with province or territory of residence with countries outside Canada","      Philippines",,   17310,,    6795,,   10515,,   97230,,   32925,,   64300,
"Location of study compared with province or territory of residence with countries outside Canada","      India",,   68375,,   33105,,   35265,,  143205,,   70040,,   73175,
"Location of study compared with province or territory of residence with countries outside Canada","      United Kingdom",161,    7530,,    4370,,    3155,,   62325,,   34315,,   28010,
"Location of study compared with province or territory of residence with countries outside Canada","      China",162,    8730,,    4040,,    4690,,   82020,,   37900,,   44125,
"Location of study compared with province or territory of residence with countries outside Canada","      France",,     660,,     385,,     275,,    8705,,    4630,,    4070,
"Location of study compared with province or territory of residence with countries outside Canada","      Other",,   83530,,   40720,,   42810,,  473530,,  225365,,  248160,
"Labour force status","Total - Population aged 15 years and over by Labour force status - 25% sample data",163, 1119400,,  544800,,  574605,,11038440,, 5342755,, 5695680,
"Labour force status","  In the labour force",,  753110,,  396145,,  356965,, 7141675,, 3689625,, 3452055,
"Labour force status","    Employed",,  691470,,  366380,,  325090,, 6612150,, 3414255,, 3197895,
"Labour force status","    Unemployed",,   61640,,   29770,,   31870,,  529525,,  275370,,  254160,
"Labour force status","  Not in the labour force",,  366295,,  148650,,  217645,, 3896765,, 1653130,, 2243630,
"Labour force status","Participation rate",, 67.3,, 72.7,, 62.1,, 64.7,, 69.1,, 60.6,
"Labour force status","Employment rate",, 61.8,, 67.3,, 56.6,, 59.9,, 63.9,, 56.1,
"Labour force status","Unemployment rate",,  8.2,,  7.5,,  8.9,,  7.4,,  7.5,,  7.4,
"Work activity during the reference year","Total population aged 15 years and over by work activity during the reference year - 25% sample data",164, 1119405,,  544795,,  574605,,11038440,, 5342755,, 5695685,
"Work activity during the reference year","  Did not work",165,  359130,,  145175,,  213950,, 3696235,, 1561475,, 2134755,
"Work activity during the reference year","  Worked",,  760275,,  399620,,  360655,, 7342205,, 3781280,, 3560925,
"Work activity during the reference year","    Worked full year; full time",166,  394335,,  223105,,  171230,, 3837565,, 2148635,, 1688935,
"Work activity during the reference year","    Worked part year and/or part time",167,  365940,,  176510,,  189425,, 3504645,, 1632645,, 1871995,
"Work activity during the reference year","Average weeks worked in reference year",, 42.5,, 43.2,, 41.7,, 42.9,, 43.4,, 42.3,
"Class of worker","Total labour force aged 15 years and over by class of worker - 25% sample data",168,  753110,,  396145,,  356960,, 7141675,, 3689625,, 3452055,
"Class of worker","  Class of worker - not applicable",169,   22235,,    9665,,   12565,,  171050,,   81735,,   89315,
"Class of worker","  All classes of workers",170,  730875,,  386480,,  344395,, 6970625,, 3607890,, 3362735,
"Class of worker","    Employee",,  647680,,  327790,,  319890,, 6146035,, 3084740,, 3061295,
"Class of worker","    Self-employed",171,   83190,,   58685,,   24505,,  824595,,  523145,,  301445,
"Occupation - National Occupational Classification (NOC) 2016","Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2016 - 25% sample data",172,  753110,,  396145,,  356960,, 7141675,, 3689625,, 3452050,
"Occupation - National Occupational Classification (NOC) 2016","  Occupation - not applicable",169,   22235,,    9665,,   12570,,  171045,,   81735,,   89315,
"Occupation - National Occupational Classification (NOC) 2016","  All occupations",170,  730870,,  386475,,  344395,, 6970625,, 3607890,, 3362735,
"Occupation - National Occupational Classification (NOC) 2016","    0 Management occupations",,   75485,,   46820,,   28665,,  790880,,  483240,,  307635,
"Occupation - National Occupational Classification (NOC) 2016","    1 Business; finance and administration occupations",,  135660,,   47205,,   88460,, 1124770,,  357215,,  767555,
"Occupation - National Occupational Classification (NOC) 2016","    2 Natural and applied sciences and related occupations",,   61350,,   47770,,   13585,,  516110,,  399195,,  116915,
"Occupation - National Occupational Classification (NOC) 2016","    3 Health occupations",,   37400,,    7720,,   29675,,  447045,,   90495,,  356550,
"Occupation - National Occupational Classification (NOC) 2016","    4 Occupations in education; law and social; community and government services",,   63220,,   17320,,   45900,,  831340,,  265075,,  566265,
"Occupation - National Occupational Classification (NOC) 2016","    5 Occupations in art; culture; recreation and sport",,   16150,,    7745,,    8405,,  225720,,  104445,,  121275,
"Occupation - National Occupational Classification (NOC) 2016","    6 Sales and service occupations",,  171385,,   74350,,   97035,, 1632085,,  709375,,  922710,
"Occupation - National Occupational Classification (NOC) 2016","    7 Trades; transport and equipment operators and related occupations",,  113840,,  103800,,   10040,,  927820,,  866870,,   60950,
"Occupation - National Occupational Classification (NOC) 2016","    8 Natural resources; agriculture and related production occupations",,    5230,,    4120,,    1110,,  113405,,   88150,,   25260,
"Occupation - National Occupational Classification (NOC) 2016","    9 Occupations in manufacturing and utilities",,   51150,,   29625,,   21520,,  361455,,  243835,,  117620,
"Industry - North American Industry Classification System (NAICS) 2012","Total Labour Force population aged 15 years and over by Industry - North American Industry Classification System (NAICS) 2012 - 25% sample data",173,  753110,,  396145,,  356960,, 7141675,, 3689625,, 3452050,
"Industry - North American Industry Classification System (NAICS) 2012","  Industry - NAICS2012 - not applicable",169,   22235,,    9665,,   12565,,  171050,,   81730,,   89315,
"Industry - North American Industry Classification System (NAICS) 2012","  All industry categories",170,  730870,,  386480,,  344395,, 6970625,, 3607890,, 3362735,
"Industry - North American Industry Classification System (NAICS) 2012","    11 Agriculture; forestry; fishing and hunting",,    2180,,    1190,,     985,,  102070,,   67005,,   35070,
"Industry - North American Industry Classification System (NAICS) 2012","    21 Mining; quarrying; and oil and gas extraction",,     865,,     570,,     290,,   32340,,   27920,,    4415,
"Industry - North American Industry Classification System (NAICS) 2012","    22 Utilities",,    3055,,    2155,,     895,,   50820,,   38195,,   12630,
"Industry - North American Industry Classification System (NAICS) 2012","    23 Construction",,   44755,,   38535,,    6220,,  476835,,  419600,,   57230,
"Industry - North American Industry Classification System (NAICS) 2012","    31-33 Manufacturing",,   90485,,   59460,,   31025,,  683335,,  482800,,  200530,
"Industry - North American Industry Classification System (NAICS) 2012","    41 Wholesale trade",,   41925,,   25060,,   16865,,  270745,,  178945,,   91800,
"Industry - North American Industry Classification System (NAICS) 2012","    44-45 Retail trade",,   85420,,   40990,,   44435,,  783540,,  367175,,  416365,
"Industry - North American Industry Classification System (NAICS) 2012","    48-49 Transportation and warehousing",,   69920,,   49975,,   19950,,  329240,,  242045,,   87190,
"Industry - North American Industry Classification System (NAICS) 2012","    51 Information and cultural industries",,   17780,,   10585,,    7190,,  176715,,  101045,,   75670,
"Industry - North American Industry Classification System (NAICS) 2012","    52 Finance and insurance",,   47500,,   21075,,   26420,,  380765,,  169590,,  211180,
"Industry - North American Industry Classification System (NAICS) 2012","    53 Real estate and rental and leasing",,   15495,,    8405,,    7090,,  144275,,   77385,,   66890,
"Industry - North American Industry Classification System (NAICS) 2012","    54 Professional; scientific and technical services",,   61500,,   35370,,   26130,,  567825,,  316685,,  251140,
"Industry - North American Industry Classification System (NAICS) 2012","    55 Management of companies and enterprises",,    1820,,     730,,    1090,,   12365,,    5290,,    7075,
"Industry - North American Industry Classification System (NAICS) 2012","    56 Administrative and support; waste management and remediation services",,   41990,,   22870,,   19115,,  338640,,  190210,,  148430,
"Industry - North American Industry Classification System (NAICS) 2012","    61 Educational services",,   43010,,   11630,,   31375,,  528470,,  163680,,  364795,
"Industry - North American Industry Classification System (NAICS) 2012","    62 Health care and social assistance",,   59270,,   10265,,   49000,,  754555,,  134270,,  620275,
"Industry - North American Industry Classification System (NAICS) 2012","    71 Arts; entertainment and recreation",,    9720,,    5100,,    4625,,  147425,,   75330,,   72095,
"Industry - North American Industry Classification System (NAICS) 2012","    72 Accommodation and food services",,   42205,,   17110,,   25095,,  478070,,  201260,,  276805,
"Industry - North American Industry Classification System (NAICS) 2012","    81 Other services (except public administration)",,   27630,,   13470,,   14155,,  296960,,  133220,,  163745,
"Industry - North American Industry Classification System (NAICS) 2012","    91 Public administration",,   24375,,   11920,,   12455,,  415635,,  216250,,  199385,
"Place of work status","Total - Place of work status for the employed labour force aged 15 years and over in private households - 25% sample data",174,  691470,,  366380,,  325095,, 6612150,, 3414255,, 3197900,
"Place of work status","  Worked at home",,   38220,,   20040,,   18180,,  480290,,  242495,,  237795,
"Place of work status","  Worked outside Canada",,    4605,,    3350,,    1260,,   39145,,   25995,,   13150,
"Place of work status","  No fixed workplace address",,   83895,,   61765,,   22130,,  736715,,  536140,,  200570,
"Place of work status","  Worked at usual place",,  564745,,  281225,,  283520,, 5355995,, 2609620,, 2746375,
"Commuting destination","Total - Commuting destination for the employed labour force aged 15 years and over in private households with a usual place of work - 25% sample data",,  564745,,  281225,,  283520,, 5356000,, 2609625,, 2746375,
"Commuting destination","  Commute within census subdivision (CSD) of residence",,  253315,,  116085,,  137230,, 3109070,, 1418260,, 1690810,
"Commuting destination","  Commute to a different census subdivision (CSD) within census division (CD) of residence",,  103625,,   53095,,   50530,,  857565,,  419960,,  437605,
"Commuting destination","  Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence",,  206570,,  111250,,   95315,, 1350375,,  749770,,  600605,
"Commuting destination","  Commute to a different province or territory",,    1240,,     795,,     445,,   38990,,   21630,,   17355,
"Main mode of commuting","Total - Main mode of commuting for the employed labour force aged 15 years and over in private households with a usual place of work or no fixed workplace address - 25% sample data",175,  648640,,  342985,,  305650,, 6092710,, 3145765,, 2946945,
"Main mode of commuting","  Car; truck; van - as a driver",,  482165,,  275395,,  206765,, 4375215,, 2392270,, 1982945,
"Main mode of commuting","  Car; truck; van - as a passenger",,   44075,,   15445,,   28635,,  372480,,  151880,,  220600,
"Main mode of commuting","  Public transit",,  100595,,   42280,,   58320,,  888920,,  376690,,  512235,
"Main mode of commuting","  Walked",,   14215,,    5800,,    8415,,  320015,,  143885,,  176130,
"Main mode of commuting","  Bicycle",,    1900,,    1440,,     460,,   75460,,   50200,,   25260,
"Main mode of commuting","  Other method",,    5690,,    2630,,    3065,,   60620,,   30835,,   29785,
"Commuting duration","Total - Commuting duration for the employed labour force aged 15 years and over in private households with a usual place of work or no fixed workplace address - 25% sample data",176,  648640,,  342990,,  305650,, 6092715,, 3145765,, 2946950,
"Commuting duration","  Less than 15 minutes",,   92285,,   40940,,   51340,, 1463845,,  675540,,  788310,
"Commuting duration","  15 to 29 minutes",,  213080,,  110595,,  102485,, 1964690,,  991525,,  973165,
"Commuting duration","  30 to 44 minutes",,  165815,,   93900,,   71920,, 1295375,,  706155,,  589225,
"Commuting duration","  45 to 59 minutes",,   74125,,   41245,,   32880,,  612415,,  336090,,  276325,
"Commuting duration","  60 minutes and over",,  103340,,   56310,,   47030,,  756385,,  436455,,  319930,
"Time leaving for work","Total - Time leaving for work for the employed labour force aged 15 years and over in private households with a usual place of work or no fixed workplace address - 25% sample data",177,  648640,,  342985,,  305650,, 6092715,, 3145765,, 2946950,
"Time leaving for work","  Between 5 a.m. and 5:59 a.m.",,   47960,,   33830,,   14125,,  413515,,  296265,,  117245,
"Time leaving for work","  Between 6 a.m. and 6:59 a.m.",,  113970,,   67950,,   46025,, 1039255,,  640810,,  398445,
"Time leaving for work","  Between 7 a.m. and 7:59 a.m.",,  161200,,   78665,,   82530,, 1571230,,  778100,,  793130,
"Time leaving for work","  Between 8 a.m. and 8:59 a.m.",,  127150,,   58895,,   68255,, 1354870,,  577565,,  777310,
"Time leaving for work","  Between 9 a.m. and 11:59 a.m.",,   83390,,   39860,,   43530,,  740330,,  328410,,  411920,
"Time leaving for work","  Between 12 p.m. and 4:59 a.m.",,  114970,,   63780,,   51190,,  973515,,  524620,,  448895,
"Language used most often at work","Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1; 2015 - 25% sample data",178,  789535,,  413665,,  375865,, 7579085,, 3895880,, 3683200,
"Language used most often at work","  Single responses",,  768470,,  402660,,  365805,, 7434675,, 3828665,, 3606015,
"Language used most often at work","    Official languages",,  754165,,  395015,,  359145,, 7319360,, 3767405,, 3551955,
"Language used most often at work","      English",,  751975,,  394470,,  357505,, 7225210,, 3732550,, 3492655,
"Language used most often at work","      French",,    2185,,     545,,    1640,,   94145,,   34850,,   59295,
"Language used most often at work","    Non-official languages",,   14305,,    7640,,    6660,,  115320,,   61255,,   54060,
"Language used most often at work","      Aboriginal languages",,       0,,       0,,       0,,    1485,,     765,,     715,
"Language used most often at work","        Algonquian languages",,       0,,       0,,       0,,    1420,,     745,,     675,
"Language used most often at work","          Blackfoot",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Cree-Montagnais languages",,       0,,       0,,       0,,     370,,     220,,     150,
"Language used most often at work","            Atikamekw",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Montagnais (Innu)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Moose Cree",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Naskapi",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Northern East Cree",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Plains Cree",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Southern East Cree",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Swampy Cree",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Woods Cree",,       0,,       0,,       0,,       0,,       0,,      10,
"Language used most often at work","            Cree; n.o.s.",,       0,,       0,,       0,,     360,,     215,,     145,
"Language used most often at work","          Eastern Algonquian languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Malecite",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Mi'kmaq",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Ojibway-Potawatomi languages",,       0,,       0,,       0,,    1050,,     525,,     525,
"Language used most often at work","            Algonquin",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Ojibway",,       0,,       0,,       0,,     495,,     235,,     265,
"Language used most often at work","            Oji-Cree",,       0,,       0,,       0,,     545,,     290,,     260,
"Language used most often at work","            Ottawa (Odawa)",,       0,,       0,,       0,,      10,,       0,,       0,
"Language used most often at work","          Algonquian languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Athabaskan languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Northern Athabaskan languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Babine (Wetsuwet'en)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Beaver",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Carrier",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Chilcotin",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Dene",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Dogrib (Tlicho)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Gwich'in",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Sarsi (Sarcee)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Sekani",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Slavey-Hare languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","              North Slavey (Hare)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","              South Slavey",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","              Slavey; n.o.s.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Tahltan languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","              Kaska (Nahani)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","              Tahltan",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Tutchone languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","              Northern Tutchone",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","              Southern Tutchone",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Athabaskan languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Haida",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Inuit languages",,       0,,       0,,       0,,      25,,       0,,      20,
"Language used most often at work","          Inuinnaqtun (Inuvialuktun)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Inuktitut",,       0,,       0,,       0,,      25,,      10,,      20,
"Language used most often at work","          Inuit languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Iroquoian languages",,       0,,       0,,       0,,      25,,      10,,      20,
"Language used most often at work","          Cayuga",,       0,,       0,,       0,,      10,,       0,,      10,
"Language used most often at work","          Mohawk",,       0,,       0,,       0,,      20,,      10,,      10,
"Language used most often at work","          Oneida",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Iroquoian languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Kutenai",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Michif",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Salish languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Comox",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Halkomelem",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Lillooet",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Okanagan",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Shuswap (Secwepemctsin)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Squamish",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Straits",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Thompson (Ntlakapamux)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Salish languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Siouan languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Dakota",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Stoney",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Siouan languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Tlingit",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Tsimshian languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Gitxsan (Gitksan)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Nisga'a",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Tsimshian",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Wakashan languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Haisla",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Heiltsuk",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Kwakiutl (Kwak'wala)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Nuu-chah-nulth (Nootka)",,       0,,       0,,       0,,       0,,      10,,       0,
"Language used most often at work","          Wakashan languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Aboriginal languages; n.o.s.",,       0,,       0,,       0,,      10,,       0,,       0,
"Language used most often at work","      Non-Aboriginal languages",,   14305,,    7645,,    6660,,  113835,,   60490,,   53340,
"Language used most often at work","        Afro-Asiatic languages",,     470,,     295,,     175,,    3305,,    1995,,    1310,
"Language used most often at work","          Berber languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Kabyle",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Berber languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Cushitic languages",,      10,,       0,,      10,,     125,,      45,,      80,
