,,,"Middlesex, County [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Major field of study - Classification of Instructional Programs (CIP) 2016","    46. Construction trades",,    5140,,    5015,,     120,,  141515,,  138160,,    3360,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    47. Mechanic and repair technologies/technicians",,    5645,,    5525,,     120,,  162855,,  158770,,    4080,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    48. Precision production",,    3265,,    3090,,     175,,   86805,,   83355,,    3450,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Agriculture; natural resources and conservation",,    3250,,    2125,,    1130,,   82775,,   49710,,   33065,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    01. Agriculture; agriculture operations and related sciences",,    2435,,    1630,,     805,,   50160,,   30065,,   20095,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    03. Natural resources and conservation",,     815,,     495,,     320,,   32615,,   19650,,   12965,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Health and related fields",,   28580,,    5995,,   22580,,  664880,,  133665,,  531220,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    31. Parks; recreation; leisure and fitness studies",,    2495,,    1240,,    1255,,   58160,,   27950,,   30205,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    51. Health professions and related programs",,   24965,,    4185,,   20785,,  589085,,   96720,,  492365,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    60. Dental; medical and veterinary residency programs",,    1125,,     580,,     545,,   17640,,    8990,,    8645,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Personal; protective and transportation services",,    8925,,    4230,,    4690,,  259400,,  129985,,  129415,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    12. Personal and culinary services",,    4795,,    1155,,    3645,,  137250,,   36225,,  101030,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    28. Military science; leadership and operational art",,      25,,      25,,       0,,    1685,,    1405,,     280,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    29. Military technologies and applied sciences",,      35,,      30,,       0,,    1415,,    1270,,     145,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    43. Security and protective services",,    2800,,    1875,,     925,,   77190,,   52840,,   24345,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    49. Transportation and materials moving",,    1265,,    1150,,     120,,   41855,,   38245,,    3610,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Other",,      40,,       0,,      25,,    1125,,     220,,     900,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.99 Multidisciplinary/interdisciplinary studies; other",,      35,,      10,,      30,,    1125,,     225,,     900,
"Location of study compared with province or territory of residence with countries outside Canada","Total - Location of study compared with province or territory of residence with countries outside Canada for the population aged 15 years and over in private households - 25% sample data",157,  373875,,  180355,,  193515,,11038440,, 5342755,, 5695685,
"Location of study compared with province or territory of residence with countries outside Canada","  No postsecondary certificate; diploma or degree",,  167240,,   84425,,   82815,, 4961460,, 2447010,, 2514445,
"Location of study compared with province or territory of residence with countries outside Canada","  Postsecondary certificate; diploma or degree",158,  206635,,   95940,,  110700,, 6076985,, 2895745,, 3181240,
"Location of study compared with province or territory of residence with countries outside Canada","    Location of study inside Canada",,  177540,,   81150,,   96385,, 4786950,, 2261260,, 2525690,
"Location of study compared with province or territory of residence with countries outside Canada","      Same as province or territory of residence",,  168090,,   76660,,   91430,, 4414485,, 2081525,, 2332960,
"Location of study compared with province or territory of residence with countries outside Canada","      Different than province or territory of residence",,    9450,,    4490,,    4960,,  372470,,  179735,,  192730,
"Location of study compared with province or territory of residence with countries outside Canada","    Location of study outside Canada",159,   29095,,   14785,,   14310,, 1290035,,  634485,,  655545,
"Location of study compared with province or territory of residence with countries outside Canada","      United States",160,    5135,,    2815,,    2325,,  167260,,   89350,,   77910,
"Location of study compared with province or territory of residence with countries outside Canada","      Philippines",,    1120,,     360,,     760,,  115410,,   39750,,   75655,
"Location of study compared with province or territory of residence with countries outside Canada","      India",,    2235,,    1185,,    1050,,  169340,,   85500,,   83840,
"Location of study compared with province or territory of residence with countries outside Canada","      United Kingdom",161,    3310,,    1880,,    1425,,  115690,,   66215,,   49470,
"Location of study compared with province or territory of residence with countries outside Canada","      China",162,    1680,,     730,,     955,,   98415,,   46230,,   52185,
"Location of study compared with province or territory of residence with countries outside Canada","      France",,     160,,      95,,      65,,   10775,,    5800,,    4975,
"Location of study compared with province or territory of residence with countries outside Canada","      Other",,   15450,,    7720,,    7730,,  613145,,  301635,,  311510,
"Location of study compared with province or territory of residence with countries outside Canada","Total - Location of study compared with province or territory of residence with countries outside Canada for the population aged 25 to 64 years in private households - 25% sample data",157,  240660,,  116395,,  124270,, 7229120,, 3498620,, 3730500,
"Location of study compared with province or territory of residence with countries outside Canada","  No postsecondary certificate; diploma or degree",,   83190,,   44590,,   38605,, 2521955,, 1299795,, 1222160,
"Location of study compared with province or territory of residence with countries outside Canada","  Postsecondary certificate; diploma or degree",158,  157465,,   71805,,   85665,, 4707170,, 2198830,, 2508335,
"Location of study compared with province or territory of residence with countries outside Canada","    Location of study inside Canada",,  135965,,   61530,,   74430,, 3713145,, 1728610,, 1984540,
"Location of study compared with province or territory of residence with countries outside Canada","      Same as province or territory of residence",,  129375,,   58360,,   71015,, 3432015,, 1593170,, 1838850,
"Location of study compared with province or territory of residence with countries outside Canada","      Different than province or territory of residence",,    6590,,    3170,,    3415,,  281130,,  135440,,  145690,
"Location of study compared with province or territory of residence with countries outside Canada","    Location of study outside Canada",159,   21505,,   10270,,   11235,,  994025,,  470225,,  523800,
"Location of study compared with province or territory of residence with countries outside Canada","      United States",160,    3755,,    1950,,    1805,,  127005,,   65045,,   61960,
"Location of study compared with province or territory of residence with countries outside Canada","      Philippines",,     925,,     295,,     630,,   97230,,   32925,,   64300,
"Location of study compared with province or territory of residence with countries outside Canada","      India",,    1685,,     810,,     875,,  143205,,   70040,,   73175,
"Location of study compared with province or territory of residence with countries outside Canada","      United Kingdom",161,    1630,,     890,,     735,,   62325,,   34315,,   28010,
"Location of study compared with province or territory of residence with countries outside Canada","      China",162,    1385,,     595,,     785,,   82020,,   37900,,   44125,
"Location of study compared with province or territory of residence with countries outside Canada","      France",,     115,,      70,,      50,,    8705,,    4630,,    4070,
"Location of study compared with province or territory of residence with countries outside Canada","      Other",,   12010,,    5655,,    6345,,  473530,,  225365,,  248160,
"Labour force status","Total - Population aged 15 years and over by Labour force status - 25% sample data",163,  373875,,  180360,,  193515,,11038440,, 5342755,, 5695680,
"Labour force status","  In the labour force",,  239685,,  122585,,  117105,, 7141675,, 3689625,, 3452055,
"Labour force status","    Employed",,  222025,,  113125,,  108900,, 6612150,, 3414255,, 3197895,
"Labour force status","    Unemployed",,   17660,,    9460,,    8200,,  529525,,  275370,,  254160,
"Labour force status","  Not in the labour force",,  134185,,   57775,,   76410,, 3896765,, 1653130,, 2243630,
"Labour force status","Participation rate",, 64.1,, 68.0,, 60.5,, 64.7,, 69.1,, 60.6,
"Labour force status","Employment rate",, 59.4,, 62.7,, 56.3,, 59.9,, 63.9,, 56.1,
"Labour force status","Unemployment rate",,  7.4,,  7.7,,  7.0,,  7.4,,  7.5,,  7.4,
"Work activity during the reference year","Total population aged 15 years and over by work activity during the reference year - 25% sample data",164,  373875,,  180360,,  193515,,11038440,, 5342755,, 5695685,
"Work activity during the reference year","  Did not work",165,  127170,,   54915,,   72255,, 3696235,, 1561475,, 2134755,
"Work activity during the reference year","  Worked",,  246705,,  125445,,  121260,, 7342205,, 3781280,, 3560925,
"Work activity during the reference year","    Worked full year; full time",166,  128565,,   70695,,   57875,, 3837565,, 2148635,, 1688935,
"Work activity during the reference year","    Worked part year and/or part time",167,  118135,,   54750,,   63380,, 3504645,, 1632645,, 1871995,
"Work activity during the reference year","Average weeks worked in reference year",, 43.1,, 43.5,, 42.7,, 42.9,, 43.4,, 42.3,
"Class of worker","Total labour force aged 15 years and over by class of worker - 25% sample data",168,  239690,,  122580,,  117105,, 7141675,, 3689625,, 3452055,
"Class of worker","  Class of worker - not applicable",169,    5850,,    2950,,    2900,,  171050,,   81735,,   89315,
"Class of worker","  All classes of workers",170,  233840,,  119635,,  114205,, 6970625,, 3607890,, 3362735,
"Class of worker","    Employee",,  208225,,  103330,,  104900,, 6146035,, 3084740,, 3061295,
"Class of worker","    Self-employed",171,   25610,,   16300,,    9310,,  824595,,  523145,,  301445,
"Occupation - National Occupational Classification (NOC) 2016","Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2016 - 25% sample data",172,  239690,,  122580,,  117105,, 7141675,, 3689625,, 3452050,
"Occupation - National Occupational Classification (NOC) 2016","  Occupation - not applicable",169,    5850,,    2950,,    2895,,  171045,,   81735,,   89315,
"Occupation - National Occupational Classification (NOC) 2016","  All occupations",170,  233840,,  119635,,  114205,, 6970625,, 3607890,, 3362735,
"Occupation - National Occupational Classification (NOC) 2016","    0 Management occupations",,   24305,,   14780,,    9525,,  790880,,  483240,,  307635,
"Occupation - National Occupational Classification (NOC) 2016","    1 Business; finance and administration occupations",,   33865,,    9825,,   24035,, 1124770,,  357215,,  767555,
"Occupation - National Occupational Classification (NOC) 2016","    2 Natural and applied sciences and related occupations",,   13685,,   10730,,    2955,,  516110,,  399195,,  116915,
"Occupation - National Occupational Classification (NOC) 2016","    3 Health occupations",,   20040,,    4410,,   15635,,  447045,,   90495,,  356550,
"Occupation - National Occupational Classification (NOC) 2016","    4 Occupations in education; law and social; community and government services",,   30260,,    9960,,   20295,,  831340,,  265075,,  566265,
"Occupation - National Occupational Classification (NOC) 2016","    5 Occupations in art; culture; recreation and sport",,    6340,,    2820,,    3525,,  225720,,  104445,,  121275,
"Occupation - National Occupational Classification (NOC) 2016","    6 Sales and service occupations",,   57095,,   24835,,   32265,, 1632085,,  709375,,  922710,
"Occupation - National Occupational Classification (NOC) 2016","    7 Trades; transport and equipment operators and related occupations",,   31370,,   29585,,    1785,,  927820,,  866870,,   60950,
"Occupation - National Occupational Classification (NOC) 2016","    8 Natural resources; agriculture and related production occupations",,    4000,,    3045,,     950,,  113405,,   88150,,   25260,
"Occupation - National Occupational Classification (NOC) 2016","    9 Occupations in manufacturing and utilities",,   12880,,    9645,,    3235,,  361455,,  243835,,  117620,
"Industry - North American Industry Classification System (NAICS) 2012","Total Labour Force population aged 15 years and over by Industry - North American Industry Classification System (NAICS) 2012 - 25% sample data",173,  239690,,  122585,,  117100,, 7141675,, 3689625,, 3452050,
"Industry - North American Industry Classification System (NAICS) 2012","  Industry - NAICS2012 - not applicable",169,    5850,,    2950,,    2895,,  171050,,   81730,,   89315,
"Industry - North American Industry Classification System (NAICS) 2012","  All industry categories",170,  233835,,  119635,,  114205,, 6970625,, 3607890,, 3362735,
"Industry - North American Industry Classification System (NAICS) 2012","    11 Agriculture; forestry; fishing and hunting",,    4415,,    2945,,    1470,,  102070,,   67005,,   35070,
"Industry - North American Industry Classification System (NAICS) 2012","    21 Mining; quarrying; and oil and gas extraction",,     335,,     295,,      40,,   32340,,   27920,,    4415,
"Industry - North American Industry Classification System (NAICS) 2012","    22 Utilities",,    1255,,     970,,     290,,   50820,,   38195,,   12630,
"Industry - North American Industry Classification System (NAICS) 2012","    23 Construction",,   15730,,   14095,,    1635,,  476835,,  419600,,   57230,
"Industry - North American Industry Classification System (NAICS) 2012","    31-33 Manufacturing",,   24130,,   18065,,    6065,,  683335,,  482800,,  200530,
"Industry - North American Industry Classification System (NAICS) 2012","    41 Wholesale trade",,    7765,,    5490,,    2275,,  270745,,  178945,,   91800,
"Industry - North American Industry Classification System (NAICS) 2012","    44-45 Retail trade",,   26770,,   12760,,   14010,,  783540,,  367175,,  416365,
"Industry - North American Industry Classification System (NAICS) 2012","    48-49 Transportation and warehousing",,    9535,,    7355,,    2180,,  329240,,  242045,,   87190,
"Industry - North American Industry Classification System (NAICS) 2012","    51 Information and cultural industries",,    4090,,    2120,,    1970,,  176715,,  101045,,   75670,
"Industry - North American Industry Classification System (NAICS) 2012","    52 Finance and insurance",,   12925,,    5205,,    7720,,  380765,,  169590,,  211180,
"Industry - North American Industry Classification System (NAICS) 2012","    53 Real estate and rental and leasing",,    4135,,    2280,,    1860,,  144275,,   77385,,   66890,
"Industry - North American Industry Classification System (NAICS) 2012","    54 Professional; scientific and technical services",,   14795,,    8040,,    6760,,  567825,,  316685,,  251140,
"Industry - North American Industry Classification System (NAICS) 2012","    55 Management of companies and enterprises",,     170,,      75,,      95,,   12365,,    5290,,    7075,
"Industry - North American Industry Classification System (NAICS) 2012","    56 Administrative and support; waste management and remediation services",,   11440,,    6605,,    4825,,  338640,,  190210,,  148430,
"Industry - North American Industry Classification System (NAICS) 2012","    61 Educational services",,   22160,,    7810,,   14345,,  528470,,  163680,,  364795,
"Industry - North American Industry Classification System (NAICS) 2012","    62 Health care and social assistance",,   33115,,    6585,,   26525,,  754555,,  134270,,  620275,
"Industry - North American Industry Classification System (NAICS) 2012","    71 Arts; entertainment and recreation",,    4965,,    2495,,    2470,,  147425,,   75330,,   72095,
"Industry - North American Industry Classification System (NAICS) 2012","    72 Accommodation and food services",,   16975,,    7050,,    9925,,  478070,,  201260,,  276805,
"Industry - North American Industry Classification System (NAICS) 2012","    81 Other services (except public administration)",,   10145,,    4525,,    5625,,  296960,,  133220,,  163745,
"Industry - North American Industry Classification System (NAICS) 2012","    91 Public administration",,    8990,,    4870,,    4115,,  415635,,  216250,,  199385,
"Place of work status","Total - Place of work status for the employed labour force aged 15 years and over in private households - 25% sample data",174,  222025,,  113125,,  108905,, 6612150,, 3414255,, 3197900,
"Place of work status","  Worked at home",,   15660,,    8120,,    7540,,  480290,,  242495,,  237795,
"Place of work status","  Worked outside Canada",,     985,,     705,,     280,,   39145,,   25995,,   13150,
"Place of work status","  No fixed workplace address",,   24085,,   17705,,    6385,,  736715,,  536140,,  200570,
"Place of work status","  Worked at usual place",,  181290,,   86595,,   94695,, 5355995,, 2609620,, 2746375,
"Commuting destination","Total - Commuting destination for the employed labour force aged 15 years and over in private households with a usual place of work - 25% sample data",,  181295,,   86595,,   94700,, 5356000,, 2609625,, 2746375,
"Commuting destination","  Commute within census subdivision (CSD) of residence",,  141195,,   63940,,   77260,, 3109070,, 1418260,, 1690810,
"Commuting destination","  Commute to a different census subdivision (CSD) within census division (CD) of residence",,   20985,,   10200,,   10785,,  857565,,  419960,,  437605,
"Commuting destination","  Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence",,   18705,,   12210,,    6490,, 1350375,,  749770,,  600605,
"Commuting destination","  Commute to a different province or territory",,     410,,     245,,     170,,   38990,,   21630,,   17355,
"Main mode of commuting","Total - Main mode of commuting for the employed labour force aged 15 years and over in private households with a usual place of work or no fixed workplace address - 25% sample data",175,  205380,,  104290,,  101085,, 6092710,, 3145765,, 2946945,
"Main mode of commuting","  Car; truck; van - as a driver",,  159270,,   83280,,   75990,, 4375215,, 2392270,, 1982945,
"Main mode of commuting","  Car; truck; van - as a passenger",,   14470,,    6255,,    8215,,  372480,,  151880,,  220600,
"Main mode of commuting","  Public transit",,   15970,,    6645,,    9325,,  888920,,  376690,,  512235,
"Main mode of commuting","  Walked",,   11510,,    5520,,    5990,,  320015,,  143885,,  176130,
"Main mode of commuting","  Bicycle",,    2270,,    1640,,     630,,   75460,,   50200,,   25260,
"Main mode of commuting","  Other method",,    1885,,     950,,     935,,   60620,,   30835,,   29785,
"Commuting duration","Total - Commuting duration for the employed labour force aged 15 years and over in private households with a usual place of work or no fixed workplace address - 25% sample data",176,  205380,,  104295,,  101085,, 6092715,, 3145765,, 2946950,
"Commuting duration","  Less than 15 minutes",,   60885,,   28380,,   32510,, 1463845,,  675540,,  788310,
"Commuting duration","  15 to 29 minutes",,   89385,,   44225,,   45160,, 1964690,,  991525,,  973165,
"Commuting duration","  30 to 44 minutes",,   34830,,   19045,,   15785,, 1295375,,  706155,,  589225,
"Commuting duration","  45 to 59 minutes",,    9895,,    5615,,    4280,,  612415,,  336090,,  276325,
"Commuting duration","  60 minutes and over",,   10380,,    7030,,    3345,,  756385,,  436455,,  319930,
"Time leaving for work","Total - Time leaving for work for the employed labour force aged 15 years and over in private households with a usual place of work or no fixed workplace address - 25% sample data",177,  205380,,  104295,,  101085,, 6092715,, 3145765,, 2946950,
"Time leaving for work","  Between 5 a.m. and 5:59 a.m.",,   10960,,    7495,,    3460,,  413515,,  296265,,  117245,
"Time leaving for work","  Between 6 a.m. and 6:59 a.m.",,   33375,,   20590,,   12785,, 1039255,,  640810,,  398445,
"Time leaving for work","  Between 7 a.m. and 7:59 a.m.",,   54980,,   27745,,   27230,, 1571230,,  778100,,  793130,
"Time leaving for work","  Between 8 a.m. and 8:59 a.m.",,   46300,,   18805,,   27495,, 1354870,,  577565,,  777310,
"Time leaving for work","  Between 9 a.m. and 11:59 a.m.",,   23180,,    9850,,   13330,,  740330,,  328410,,  411920,
"Time leaving for work","  Between 12 p.m. and 4:59 a.m.",,   36585,,   19805,,   16775,,  973515,,  524620,,  448895,
"Language used most often at work","Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1; 2015 - 25% sample data",178,  254605,,  129460,,  125150,, 7579085,, 3895880,, 3683200,
"Language used most often at work","  Single responses",,  252610,,  128605,,  124000,, 7434675,, 3828665,, 3606015,
"Language used most often at work","    Official languages",,  251065,,  127770,,  123300,, 7319360,, 3767405,, 3551955,
"Language used most often at work","      English",,  249780,,  127435,,  122345,, 7225210,, 3732550,, 3492655,
"Language used most often at work","      French",,    1285,,     335,,     950,,   94145,,   34850,,   59295,
"Language used most often at work","    Non-official languages",,    1540,,     840,,     705,,  115320,,   61255,,   54060,
"Language used most often at work","      Aboriginal languages",,       0,,       0,,       0,,    1485,,     765,,     715,
"Language used most often at work","        Algonquian languages",,       0,,       0,,       0,,    1420,,     745,,     675,
"Language used most often at work","          Blackfoot",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Cree-Montagnais languages",,       0,,       0,,       0,,     370,,     220,,     150,
"Language used most often at work","            Atikamekw",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Montagnais (Innu)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Moose Cree",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Naskapi",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Northern East Cree",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Plains Cree",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Southern East Cree",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Swampy Cree",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Woods Cree",,       0,,       0,,       0,,       0,,       0,,      10,
"Language used most often at work","            Cree; n.o.s.",,       0,,       0,,       0,,     360,,     215,,     145,
"Language used most often at work","          Eastern Algonquian languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Malecite",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Mi'kmaq",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Ojibway-Potawatomi languages",,       0,,       0,,       0,,    1050,,     525,,     525,
"Language used most often at work","            Algonquin",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Ojibway",,       0,,       0,,       0,,     495,,     235,,     265,
"Language used most often at work","            Oji-Cree",,       0,,       0,,       0,,     545,,     290,,     260,
"Language used most often at work","            Ottawa (Odawa)",,       0,,       0,,       0,,      10,,       0,,       0,
"Language used most often at work","          Algonquian languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Athabaskan languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Northern Athabaskan languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Babine (Wetsuwet'en)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Beaver",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Carrier",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Chilcotin",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Dene",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Dogrib (Tlicho)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Gwich'in",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Sarsi (Sarcee)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Sekani",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Slavey-Hare languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","              North Slavey (Hare)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","              South Slavey",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","              Slavey; n.o.s.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Tahltan languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","              Kaska (Nahani)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","              Tahltan",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Tutchone languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","              Northern Tutchone",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","              Southern Tutchone",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Athabaskan languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Haida",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Inuit languages",,       0,,       0,,       0,,      25,,       0,,      20,
"Language used most often at work","          Inuinnaqtun (Inuvialuktun)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Inuktitut",,       0,,       0,,       0,,      25,,      10,,      20,
"Language used most often at work","          Inuit languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Iroquoian languages",,       0,,       0,,       0,,      25,,      10,,      20,
"Language used most often at work","          Cayuga",,       0,,       0,,       0,,      10,,       0,,      10,
"Language used most often at work","          Mohawk",,       0,,       0,,       0,,      20,,      10,,      10,
"Language used most often at work","          Oneida",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Iroquoian languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Kutenai",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Michif",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Salish languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Comox",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Halkomelem",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Lillooet",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Okanagan",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Shuswap (Secwepemctsin)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Squamish",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Straits",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Thompson (Ntlakapamux)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Salish languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Siouan languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Dakota",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Stoney",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Siouan languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Tlingit",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Tsimshian languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Gitxsan (Gitksan)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Nisga'a",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Tsimshian",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Wakashan languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Haisla",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Heiltsuk",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Kwakiutl (Kwak'wala)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Nuu-chah-nulth (Nootka)",,       0,,       0,,       0,,       0,,      10,,       0,
"Language used most often at work","          Wakashan languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Aboriginal languages; n.o.s.",,       0,,       0,,       0,,      10,,       0,,       0,
"Language used most often at work","      Non-Aboriginal languages",,    1540,,     835,,     705,,  113835,,   60490,,   53340,
"Language used most often at work","        Afro-Asiatic languages",,     180,,     130,,      50,,    3305,,    1995,,    1310,
"Language used most often at work","          Berber languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Kabyle",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Berber languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Cushitic languages",,       0,,       0,,       0,,     125,,      45,,      80,
"Language used most often at work","            Bilen",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Oromo",,       0,,       0,,       0,,      15,,      10,,      10,
"Language used most often at work","            Somali",,       0,,       0,,       0,,     110,,      35,,      70,
"Language used most often at work","            Cushitic languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Semitic languages",,     180,,     130,,      50,,    3175,,    1955,,    1225,
"Language used most often at work","            Amharic",,      10,,       0,,      10,,      75,,      30,,      45,
"Language used most often at work","            Arabic",,     165,,     125,,      35,,    2430,,    1605,,     825,
"Language used most often at work","            Assyrian Neo-Aramaic",,       0,,       0,,       0,,     145,,     110,,      40,
"Language used most often at work","            Chaldean Neo-Aramaic",,      10,,       0,,       0,,      35,,      20,,      15,
"Language used most often at work","            Harari",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Hebrew",,       0,,       0,,       0,,     395,,     140,,     260,
"Language used most often at work","            Maltese",,       0,,       0,,       0,,      20,,      15,,      10,
"Language used most often at work","            Tigrigna",,       0,,       0,,       0,,      60,,      30,,      25,
"Language used most often at work","            Semitic languages; n.i.e.",,       0,,       0,,       0,,      10,,      10,,       0,
"Language used most often at work","          Afro-Asiatic languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Austro-Asiatic languages",,      90,,      40,,      50,,    2575,,    1065,,    1510,
"Language used most often at work","          Khmer (Cambodian)",,      20,,      10,,      15,,      95,,      50,,      50,
"Language used most often at work","          Vietnamese",,      70,,      35,,      40,,    2480,,    1015,,    1465,
"Language used most often at work","          Austro-Asiatic languages; n.i.e",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Austronesian languages",,      10,,       0,,      10,,    1280,,     495,,     790,
"Language used most often at work","          Bikol",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Cebuano",,       0,,       0,,       0,,      25,,      10,,      15,
"Language used most often at work","          Fijian",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Hiligaynon",,       0,,       0,,       0,,      10,,      10,,       0,
"Language used most often at work","          Ilocano",,       0,,       0,,       0,,      40,,      20,,      20,
